C,Epsilon,Omega,Kernel_alignment
0.1,100.0,100.0,0.5401126841518742
0.1,100.0,10.0,0.5121651611551744
0.1,100.0,0.0001,0.5960875748332625
0.0001,100.0,0.0001,0.5974328185902512
0.1,100.0,0.0001,0.5601278634219764
0.0001,100.0,10.0,0.6105650871071745
0.1,100.0,0.0001,0.5773233645560284
0.1,100.0,100.0,0.5631690748079698
0.0001,100.0,0.0001,0.5577585397522814
0.1,1000.0,1000.0,0.508810353882422
