Rold,Rnew,RMSE,CVrmse,MAE
-0.31521308493579747,-0.05523485038628673,0.23526542756256913,37.1007967770659,0.19971793374568234
0.6523143062866557,0.4154268956490669,0.401278669911696,42.70057673973886,0.26034873258733626
0.8408335884921677,0.8802039632438307,0.1814142935159569,22.245774802692445,0.13201266166050943
0.7766492534666216,0.8149926052768828,0.22824639600107008,22.224576046842266,0.1736749944802561
0.7149529830560706,0.7430350362081257,0.19952661770186725,25.300569687984435,0.1659851787474809
0.7319801603299678,0.7228914424167417,0.2815522432871464,27.705017789633104,0.2397423211923853
0.5139712473802089,0.38062370144728785,0.32499480121364316,36.434394754892736,0.2451283732476981
0.8966312518809831,0.9064448115529338,0.18951171677173484,19.93810802438031,0.13788167693318926
0.6595272801613727,0.7445535464209518,0.182361004713833,26.90682474567806,0.15139765368344177
0.7568221381367608,0.8143408492176966,0.2022421607714461,17.816730384005826,0.17744110719822953
