Rold,Rnew,RMSE,CVrmse,MAE
0.4920969640923787,0.6363712493728837,0.381698336302002,760.989269258789,0.29406253718098463
0.5472018182870833,0.5604902259382212,0.4792807425427959,443.792720445655,0.4517811356237467
0.8209997421189504,0.8705483722886271,0.207403727056633,380.9858757197086,0.1910876477961913
0.6777079020473809,0.6370306131555619,0.3858891875629363,160.74732882201687,0.3088160347261235
0.6595640913871386,0.7011832347109772,0.3696800817454541,-963.6469055194933,0.3018425751651367
-0.007618734507099267,0.20998410376833376,0.3154700962665306,-113.6204857803697,0.27007301361016733
0.6669033522143708,0.6621710989803336,0.37349662461517985,523.3629891229945,0.30751798318358003
0.7108192248484202,0.7458323350315674,0.3637904957215899,464.78182953435254,0.26396893922113573
0.4282734449621699,0.5578053626413859,0.30044479612955616,-250.99038850112075,0.2638001994739627
0.6325633066202855,0.651073628594462,0.3480759743101357,-594.5914230862654,0.30837942924533174
