Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[50.63905026]
0,0,0,0,0,[53.68377473]
0,0,0,0,0,[39.60534753]
0,0,0,0,0,[46.36377942]
0,0,0,0,0,[64.71372985]
0,0,0,0,0,[42.067557]
0,0,0,0,0,[84.21532793]
0,0,0,0,0,[51.26282659]
0,0,0,0,0,[67.17668777]
0,0,0,0,0,[74.59406995]
0,0,0,0,0,[75.83338347]
0,0,0,0,0,[78.07695654]
0,0,0,0,0,[85.98545959]
0,0,0,0,0,[115.32946415]
0,0,0,0,0,[50.57908112]
0,0,0,0,0,[101.90576651]
0,0,0,0,0,[103.1221435]
0,0,0,0,0,[104.49990783]
0,0,0,0,0,[103.42270457]
0,0,0,0,0,[113.23915987]
0,0,0,0,0,[88.78002161]
0,0,0,0,0,[50.84866125]
0,0,0,0,0,[117.64321936]
0,0,0,0,0,[117.82135238]
0,0,0,0,0,[121.47354838]
0,0,0,0,0,[164.01705231]
0,0,0,0,0,[116.27290838]
0,0,0,0,0,[112.76396614]
0,0,0,0,0,[129.02437866]
0,0,0,0,0,[102.03103712]
0,0,0,0,0,[141.37163065]
0,0,0,0,0,[152.3560781]
0,0,0,0,0,[126.15207986]
0,0,0,0,0,[156.39273258]
0,0,0,0,0,[170.90088019]
0,0,0,0,0,[150.25010515]
0,0,0,0,0,[142.07802152]
0,0,0,0,0,[143.88719915]
0,0,0,0,0,[155.60589725]
0,0,0,0,0,[168.33554778]
