Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[4.29568665]
0,0,0,0,0,[3.90902281]
0,0,0,0,0,[4.41109728]
0,0,0,0,0,[5.20422637]
0,0,0,0,0,[4.3819102]
0,0,0,0,0,[1.74542123]
0,0,0,0,0,[4.61531538]
0,0,0,0,0,[1.6817732]
0,0,0,0,0,[3.04823753]
0,0,0,0,0,[4.54248501]
0,0,0,0,0,[2.27883845]
0,0,0,0,0,[5.3607793]
0,0,0,0,0,[5.25828381]
0,0,0,0,0,[4.62746887]
0,0,0,0,0,[6.83713594]
0,0,0,0,0,[3.55903861]
0,0,0,0,0,[5.03052924]
0,0,0,0,0,[4.54966942]
0,0,0,0,0,[4.62260999]
0,0,0,0,0,[4.89721907]
0,0,0,0,0,[4.08647557]
0,0,0,0,0,[3.62205508]
0,0,0,0,0,[5.04357022]
0,0,0,0,0,[4.56140883]
0,0,0,0,0,[5.29489761]
0,0,0,0,0,[4.5446097]
0,0,0,0,0,[4.20714085]
0,0,0,0,0,[5.19867504]
0,0,0,0,0,[4.84788331]
0,0,0,0,0,[3.34597523]
0,0,0,0,0,[5.11470367]
0,0,0,0,0,[5.46208712]
0,0,0,0,0,[4.41049207]
0,0,0,0,0,[5.03727314]
0,0,0,0,0,[4.54721329]
0,0,0,0,0,[4.14936422]
0,0,0,0,0,[5.84126783]
0,0,0,0,0,[4.1441617]
0,0,0,0,0,[3.83413213]
0,0,0,0,0,[5.81979873]
