Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[1.21306589]
0,0,0,0,0,[1.2626127]
0,0,0,0,0,[1.48207299]
0,0,0,0,0,[1.41246864]
0,0,0,0,0,[1.2411162]
0,0,0,0,0,[2.30528031]
0,0,0,0,0,[2.04120181]
0,0,0,0,0,[2.63688686]
0,0,0,0,0,[2.66756954]
0,0,0,0,0,[2.09904868]
0,0,0,0,0,[1.59134844]
0,0,0,0,0,[1.59770069]
0,0,0,0,0,[1.81675036]
0,0,0,0,0,[1.50128323]
0,0,0,0,0,[2.0231285]
0,0,0,0,0,[2.5288846]
0,0,0,0,0,[2.89082339]
0,0,0,0,0,[2.55821319]
0,0,0,0,0,[2.88552685]
0,0,0,0,0,[2.28256138]
0,0,0,0,0,[1.64664654]
0,0,0,0,0,[1.87523156]
0,0,0,0,0,[1.83674221]
0,0,0,0,0,[2.87491139]
0,0,0,0,0,[1.79768357]
0,0,0,0,0,[3.4378634]
0,0,0,0,0,[2.87924385]
0,0,0,0,0,[2.49888105]
0,0,0,0,0,[2.49181968]
0,0,0,0,0,[2.8558072]
0,0,0,0,0,[3.08099073]
0,0,0,0,0,[2.11852982]
0,0,0,0,0,[2.50310576]
0,0,0,0,0,[1.67473654]
0,0,0,0,0,[2.36347741]
0,0,0,0,0,[2.4927453]
0,0,0,0,0,[2.55159134]
0,0,0,0,0,[2.60195659]
0,0,0,0,0,[2.81660975]
0,0,0,0,0,[2.62435405]
