C,Epsilon,Omega,Kernel_alignment
0.1,1000.0,100.0,0.9297189435940157
0.0001,100.0,1.0,0.9302377903549258
0.1,1000.0,100.0,0.9278132516012094
0.1,1000.0,100.0,0.9288591660235228
0.1,1000.0,100.0,0.9269542541634622
0.1,1000.0,100.0,0.9293119740634282
0.0001,100.0,0.1,0.9288526926041311
0.1,1000.0,100.0,0.9275983971415475
0.1,1000.0,100.0,0.928150523642836
0.1,1000.0,100.0,0.92767786857078
0.0001,1000.0,100.0,0.9267198595644808
0.0001,10.0,1.0,0.9252355322410056
0.001,1000.0,1.0,0.9225146665806333
0.0001,1000.0,100.0,0.9224343060174884
0.1,1000.0,100.0,0.924526818145689
0.1,1000.0,100.0,0.9251990355134371
0.1,1000.0,100.0,0.9232593875286311
0.0001,1000.0,100.0,0.9241271515791462
0.0001,1000.0,100.0,0.9233793061062573
0.0001,10.0,10.0,0.9248096126158116
0.1,1000.0,100.0,0.9232583775216364
0.0001,1000.0,100.0,0.9231376446249664
0.1,1000.0,10.0,0.9223126307439619
0.1,1000.0,100.0,0.9242035733400942
0.0001,100.0,0.0001,0.9227295232685016
0.01,100.0,0.1,0.9231021948816609
0.1,1000.0,100.0,0.9223984571881484
0.0001,100.0,0.1,0.922749648557795
0.1,1000.0,10.0,0.923039141805617
0.0001,1000.0,100.0,0.9225113634953949
0.0001,100.0,0.0001,0.9227525303459578
0.0001,1000.0,100.0,0.9273606729926911
0.1,10.0,0.1,0.9239236611301836
0.0001,1000.0,100.0,0.9287267897085908
0.0001,1000.0,1.0,0.923157600521821
0.1,1000.0,100.0,0.9235967140859468
0.1,1000.0,100.0,0.9226946189577855
0.1,1000.0,10.0,0.9227772935195414
0.1,1000.0,100.0,0.9223839768878078
0.1,1000.0,100.0,0.9226766421061836
