C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,1000.0,0.8051584991879795
0.0001,10.0,1000.0,0.8011904746864054
0.0001,10.0,1000.0,0.8031554208637697
0.0001,10.0,1000.0,0.8061777275152705
0.0001,10.0,1000.0,0.8033065439575121
0.0001,10.0,1000.0,0.8041452049680045
0.0001,10.0,1000.0,0.8052448452643555
0.01,10.0,1000.0,0.804773825956855
0.0001,10.0,1000.0,0.8045001959476953
0.01,10.0,1000.0,0.8039532936281942
0.0001,10.0,1000.0,0.7964388207430338
0.0001,10.0,1000.0,0.7939328905441544
0.0001,10.0,1000.0,0.793360257218484
0.0001,10.0,1000.0,0.7940109638626619
0.0001,10.0,1000.0,0.7938133012812251
0.0001,10.0,1000.0,0.8072291218262492
0.0001,10.0,1000.0,0.806357069709032
0.0001,10.0,1000.0,0.8074935845294131
0.0001,10.0,1000.0,0.8085508258051634
0.0001,10.0,1000.0,0.8066233730520624
0.0001,10.0,1000.0,0.7992744861852631
0.0001,10.0,1000.0,0.7967467685173533
0.01,10.0,1000.0,0.7982446455921558
0.0001,10.0,1000.0,0.7979282765092378
0.0001,10.0,1000.0,0.794913915081303
0.0001,10.0,1000.0,0.8039259216066945
0.0001,10.0,1000.0,0.8063523554021587
0.0001,10.0,1000.0,0.805388129944755
0.0001,10.0,1000.0,0.8075282952346513
0.0001,10.0,1000.0,0.8069598810859641
0.0001,10.0,1000.0,0.7970724719555785
0.0001,10.0,1000.0,0.8072442161165376
0.0001,10.0,10000.0,0.8012130066772539
0.0001,10.0,1000.0,0.7958440240789272
0.0001,10.0,1000.0,0.7963305751931024
0.0001,10.0,1000.0,0.8042063925163678
0.01,10.0,1000.0,0.8023149737731228
0.0001,10.0,1000.0,0.8040441463901146
0.0001,10.0,1000.0,0.8025757164249768
0.0001,10.0,1000.0,0.801877514234803
