Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.63791482]
0,0,0,0,0,[0.57121214]
0,0,0,0,0,[0.50782649]
0,0,0,0,0,[0.55254775]
0,0,0,0,0,[0.40261825]
0,0,0,0,0,[-0.14575663]
0,0,0,0,0,[0.01499822]
0,0,0,0,0,[0.0624108]
0,0,0,0,0,[0.03147564]
0,0,0,0,0,[0.70800375]
0,0,0,0,0,[0.28997509]
0,0,0,0,0,[0.60922484]
0,0,0,0,0,[0.99105473]
0,0,0,0,0,[0.64617094]
0,0,0,0,0,[0.60634519]
0,0,0,0,0,[0.04719773]
0,0,0,0,0,[-0.35628797]
0,0,0,0,0,[-0.13989606]
0,0,0,0,0,[-0.13992541]
0,0,0,0,0,[-0.08962486]
0,0,0,0,0,[0.54828161]
0,0,0,0,0,[0.49662631]
0,0,0,0,0,[0.90257534]
0,0,0,0,0,[0.67607332]
0,0,0,0,0,[0.80365153]
0,0,0,0,0,[-0.02221798]
0,0,0,0,0,[-0.1847399]
0,0,0,0,0,[-0.26261354]
0,0,0,0,0,[-0.2289716]
0,0,0,0,0,[-0.2964787]
0,0,0,0,0,[1.07467121]
0,0,0,0,0,[0.64255387]
0,0,0,0,0,[0.87311719]
0,0,0,0,0,[1.38909941]
0,0,0,0,0,[0.92406628]
0,0,0,0,0,[-0.28150606]
0,0,0,0,0,[0.11073987]
0,0,0,0,0,[-0.21868696]
0,0,0,0,0,[-0.19705063]
0,0,0,0,0,[-0.00482478]
