Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.43377087]
0,0,0,0,0,[-0.48489992]
0,0,0,0,0,[-0.11470171]
0,0,0,0,0,[-0.26245497]
0,0,0,0,0,[-0.54456197]
0,0,0,0,0,[-0.57790173]
0,0,0,0,0,[-0.33735157]
0,0,0,0,0,[-0.44841877]
0,0,0,0,0,[-0.59125657]
0,0,0,0,0,[-0.17433121]
0,0,0,0,0,[-0.00083387]
0,0,0,0,0,[-0.31516916]
0,0,0,0,0,[0.38119609]
0,0,0,0,0,[0.12259606]
0,0,0,0,0,[-0.2143384]
0,0,0,0,0,[-0.09932481]
0,0,0,0,0,[-0.42009757]
0,0,0,0,0,[-0.18309685]
0,0,0,0,0,[-0.02345818]
0,0,0,0,0,[0.08756101]
0,0,0,0,0,[0.38647932]
0,0,0,0,0,[0.12130828]
0,0,0,0,0,[0.37529166]
0,0,0,0,0,[0.2229843]
0,0,0,0,0,[0.1527959]
0,0,0,0,0,[0.22230821]
0,0,0,0,0,[0.088502]
0,0,0,0,0,[-0.29405665]
0,0,0,0,0,[-0.05170531]
0,0,0,0,0,[-0.21335953]
0,0,0,0,0,[0.57467936]
0,0,0,0,0,[0.73921024]
0,0,0,0,0,[0.19221293]
0,0,0,0,0,[0.52184696]
0,0,0,0,0,[0.43366684]
0,0,0,0,0,[0.09725904]
0,0,0,0,0,[0.50069205]
0,0,0,0,0,[0.03642573]
0,0,0,0,0,[0.35410726]
0,0,0,0,0,[0.56978207]
