Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.79204178]
0,0,0,0,0,[-0.48004492]
0,0,0,0,0,[-0.39293391]
0,0,0,0,0,[-0.69108746]
0,0,0,0,0,[-0.45589384]
0,0,0,0,0,[-0.38385831]
0,0,0,0,0,[-0.41718633]
0,0,0,0,0,[-0.61100164]
0,0,0,0,0,[-0.68918982]
0,0,0,0,0,[-0.43801052]
0,0,0,0,0,[0.09302572]
0,0,0,0,0,[-0.22183797]
0,0,0,0,0,[0.29245543]
0,0,0,0,0,[-0.10525571]
0,0,0,0,0,[-0.21933204]
0,0,0,0,0,[-0.21835031]
0,0,0,0,0,[-0.25593919]
0,0,0,0,0,[-0.15378168]
0,0,0,0,0,[-0.21766056]
0,0,0,0,0,[0.05562267]
0,0,0,0,0,[0.30266787]
0,0,0,0,0,[0.17011547]
0,0,0,0,0,[0.22991329]
0,0,0,0,0,[0.24967057]
0,0,0,0,0,[0.22418716]
0,0,0,0,0,[0.30743211]
0,0,0,0,0,[0.4601129]
0,0,0,0,0,[-0.33000337]
0,0,0,0,0,[-0.1633487]
0,0,0,0,0,[-0.07029581]
0,0,0,0,0,[0.42154713]
0,0,0,0,0,[0.4614688]
0,0,0,0,0,[0.19067612]
0,0,0,0,0,[0.2386365]
0,0,0,0,0,[0.85811307]
0,0,0,0,0,[0.24529837]
0,0,0,0,0,[0.52418409]
0,0,0,0,0,[0.16377076]
0,0,0,0,0,[0.39373907]
0,0,0,0,0,[0.41367626]
