Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.68421582]
0,0,0,0,0,[-0.45649919]
0,0,0,0,0,[-0.66397595]
0,0,0,0,0,[-0.60909755]
0,0,0,0,0,[-0.435443]
0,0,0,0,0,[-0.59661664]
0,0,0,0,0,[0.35134427]
0,0,0,0,0,[-0.37095178]
0,0,0,0,0,[-0.55980734]
0,0,0,0,0,[-0.44723541]
0,0,0,0,0,[-0.31319832]
0,0,0,0,0,[-0.34688367]
0,0,0,0,0,[-0.04227438]
0,0,0,0,0,[0.77432415]
0,0,0,0,0,[-0.65655857]
0,0,0,0,0,[-0.48750001]
0,0,0,0,0,[0.10678012]
0,0,0,0,0,[0.20469697]
0,0,0,0,0,[0.48318728]
0,0,0,0,0,[-0.60455677]
0,0,0,0,0,[0.02919921]
0,0,0,0,0,[0.10775612]
0,0,0,0,0,[0.19376258]
0,0,0,0,0,[-0.36473131]
0,0,0,0,0,[0.3708117]
0,0,0,0,0,[0.06800977]
0,0,0,0,0,[0.24898155]
0,0,0,0,0,[0.43484642]
0,0,0,0,0,[0.12815945]
0,0,0,0,0,[-0.25886631]
0,0,0,0,0,[-0.2847756]
0,0,0,0,0,[0.57782968]
0,0,0,0,0,[0.23974789]
0,0,0,0,0,[0.13833078]
0,0,0,0,0,[0.40854402]
0,0,0,0,0,[0.04170652]
0,0,0,0,0,[0.00421729]
0,0,0,0,0,[-0.14387502]
0,0,0,0,0,[0.24598635]
0,0,0,0,0,[0.27195349]
