Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.08745439]
0,0,0,0,0,[0.2804918]
0,0,0,0,0,[0.5962757]
0,0,0,0,0,[0.56788908]
0,0,0,0,0,[0.84894527]
0,0,0,0,0,[-0.09356868]
0,0,0,0,0,[-0.25302633]
0,0,0,0,0,[0.10701542]
0,0,0,0,0,[-0.10232373]
0,0,0,0,0,[0.71850207]
0,0,0,0,0,[0.27429881]
0,0,0,0,0,[0.72282906]
0,0,0,0,0,[1.18745866]
0,0,0,0,0,[0.77604606]
0,0,0,0,0,[0.36811042]
0,0,0,0,0,[0.20543913]
0,0,0,0,0,[-0.25631079]
0,0,0,0,0,[-0.13637427]
0,0,0,0,0,[-0.10506798]
0,0,0,0,0,[-0.2306209]
0,0,0,0,0,[0.23853008]
0,0,0,0,0,[0.17533578]
0,0,0,0,0,[1.05300152]
0,0,0,0,0,[-0.18667383]
0,0,0,0,0,[1.11336077]
0,0,0,0,0,[0.34113425]
0,0,0,0,0,[-0.26326522]
0,0,0,0,0,[-0.17255549]
0,0,0,0,0,[-0.01456001]
0,0,0,0,0,[-0.18099836]
0,0,0,0,0,[0.67320631]
0,0,0,0,0,[0.63682189]
0,0,0,0,0,[1.09740583]
0,0,0,0,0,[0.54905744]
0,0,0,0,0,[0.98557607]
0,0,0,0,0,[-0.11018675]
0,0,0,0,0,[-0.19428264]
0,0,0,0,0,[-0.11299029]
0,0,0,0,0,[-0.14933285]
0,0,0,0,0,[-0.04297328]
