Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.26048567]
0,0,0,0,0,[-0.33770009]
0,0,0,0,0,[-0.39574956]
0,0,0,0,0,[0.05679404]
0,0,0,0,0,[-0.09079727]
0,0,0,0,0,[0.25394813]
0,0,0,0,0,[0.38071541]
0,0,0,0,0,[0.09075001]
0,0,0,0,0,[0.00115677]
0,0,0,0,0,[0.18245215]
0,0,0,0,0,[-0.4303662]
0,0,0,0,0,[-0.12524591]
0,0,0,0,0,[-0.51555879]
0,0,0,0,0,[-0.49880037]
0,0,0,0,0,[-0.25383824]
0,0,0,0,0,[0.41506958]
0,0,0,0,0,[0.4872363]
0,0,0,0,0,[0.56902635]
0,0,0,0,0,[0.22221444]
0,0,0,0,0,[0.07033389]
0,0,0,0,0,[-0.24575769]
0,0,0,0,0,[-0.04824571]
0,0,0,0,0,[-0.33355892]
0,0,0,0,0,[0.07073526]
0,0,0,0,0,[-0.58717635]
0,0,0,0,0,[0.29593175]
0,0,0,0,0,[0.23365533]
0,0,0,0,0,[0.70603024]
0,0,0,0,0,[0.2969023]
0,0,0,0,0,[0.35502771]
0,0,0,0,0,[0.03885928]
0,0,0,0,0,[0.01238831]
0,0,0,0,0,[0.14866347]
0,0,0,0,0,[-0.13724755]
0,0,0,0,0,[-0.33159816]
0,0,0,0,0,[0.39234035]
0,0,0,0,0,[0.2827754]
0,0,0,0,0,[0.05235599]
0,0,0,0,0,[0.29036256]
0,0,0,0,0,[0.04314698]
