Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[27.99232898]
0,0,0,0,0,[45.51858088]
0,0,0,0,0,[71.88288962]
0,0,0,0,0,[28.2419499]
0,0,0,0,0,[49.05674279]
0,0,0,0,0,[74.20657375]
0,0,0,0,0,[34.16305414]
0,0,0,0,0,[18.34617284]
0,0,0,0,0,[18.31931605]
0,0,0,0,0,[59.80594538]
0,0,0,0,0,[89.28146582]
0,0,0,0,0,[92.68456914]
0,0,0,0,0,[168.69050135]
0,0,0,0,0,[111.32954446]
0,0,0,0,0,[113.22744979]
0,0,0,0,0,[87.44157403]
0,0,0,0,0,[43.74751561]
0,0,0,0,0,[28.96397694]
0,0,0,0,0,[37.62722427]
0,0,0,0,0,[47.09930311]
0,0,0,0,0,[149.85240129]
0,0,0,0,0,[104.13299192]
0,0,0,0,0,[145.47465733]
0,0,0,0,0,[108.06273552]
0,0,0,0,0,[150.40826143]
0,0,0,0,0,[93.69532619]
0,0,0,0,0,[67.13013376]
0,0,0,0,0,[19.60683162]
0,0,0,0,0,[29.06112277]
0,0,0,0,0,[4.79442544]
0,0,0,0,0,[116.59025693]
0,0,0,0,0,[189.7677658]
0,0,0,0,0,[-3.81869977]
0,0,0,0,0,[176.30640995]
0,0,0,0,0,[179.09480697]
0,0,0,0,0,[74.68824246]
0,0,0,0,0,[134.3225098]
0,0,0,0,0,[37.43921848]
0,0,0,0,0,[65.93861572]
0,0,0,0,0,[42.49815837]
