Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Whole_set
0.9,1.0,0.36,0.281,0.204,0.362,0.34,0.32,0.377,0.159,0.154,0.158,0.178,0.139,0.28,0.172,0.243,0.149,0.14,0.304,0.246,0.269,0.244,0.541,0.398,0.419,0.768,0.411,0.161,0.245,0.104,0.214,0.327,0.246,0.247,0.385,0.109,0.123,0.551,0.0
0.869,1.0,0.246,0.164,0.146,0.418,0.282,0.301,0.443,0.152,0.13,0.16,0.133,0.103,0.261,0.151,0.232,0.131,0.115,0.283,0.236,0.266,0.188,0.496,0.302,0.384,0.555,0.428,0.088,0.193,0.059,0.194,0.318,0.19,0.192,0.248,0.062,0.068,0.613,0.0
0.827,1.0,0.179,0.132,0.127,0.305,0.156,0.164,0.445,0.127,0.122,0.128,0.124,0.117,0.222,0.12,0.142,0.126,0.117,0.289,0.138,0.132,0.129,0.248,0.155,0.266,0.498,0.226,0.111,0.14,0.103,0.161,0.2,0.131,0.135,0.212,0.105,0.107,0.461,0.0
0.961,1.0,0.345,0.225,0.06,0.136,0.073,0.071,0.26,0.042,0.044,0.04,0.051,0.059,0.157,0.044,0.06,0.071,0.05,0.354,0.056,0.048,0.076,0.167,0.174,0.117,0.965,0.126,0.063,0.099,0.046,0.096,0.129,0.078,0.102,0.227,0.048,0.052,0.4,0.0
