Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Green_BBCH45,Red_BBCH45,RedEdge_BBCH45,NIR_BBCH45,DVI_BBCH45,NDVI_BBCH45,RVI_BBCH45,mSR_BBCH45,TNDVI_BBCH45,RDVI_BBCH45,SAVI_BBCH45,OSAVI_BBCH45,MSAVI2_BBCH45,gDVI_BBCH45,gNDVI_BBCH45,gRDVI_BBCH45,mSR_G_BBCH45,GSAVI_BBCH45,MGSAVI_BBCH45,NGI_BBCH45,GWDRVI_BBCH45,CI_G_BBCH45,CI_RE_BBCH45,TCARI_BBCH45,MCARI1_BBCH45,MCARI2_BBCH45,MTCARI_BBCH45,TCARIOSAVI_BBCH45,REDVI_BBCH45,NDRE_BBCH45,RERDVI_BBCH45,NNIR_BBCH45,REGNDVI_BBCH45,REWDRVI_BBCH45,MSR_RE_BBCH45,MEVI_BBCH45,RESAVI_BBCH45,MRESAVI_BBCH45,MRETVI_BBCH45,Whole_set
0.779,1.0,0.101,0.056,0.08,0.13,0.063,0.058,0.177,0.047,0.046,0.044,0.053,0.035,0.083,0.044,0.056,0.035,0.034,0.09,0.06,0.143,0.049,0.228,0.395,0.302,0.551,0.113,0.043,0.049,0.029,0.044,0.087,0.048,0.051,0.084,0.03,0.034,0.453,0.952,0.72,0.281,0.244,0.095,0.287,0.049,0.053,0.445,0.043,0.059,0.06,0.039,0.05,0.058,0.031,0.031,0.048,0.043,0.166,0.032,0.024,0.09,0.041,0.034,0.042,0.405,0.042,0.044,0.061,0.045,0.044,0.172,0.073,0.068,0.122,0.047,0.043,0.549,0.0
0.888,1.0,0.132,0.072,0.128,0.368,0.204,0.237,0.396,0.143,0.113,0.15,0.118,0.039,0.24,0.115,0.209,0.073,0.056,0.269,0.213,0.239,0.074,0.555,0.279,0.35,0.465,0.361,0.026,0.077,0.0,0.129,0.309,0.076,0.078,0.145,0.0,0.004,0.627,0.911,0.839,0.469,0.218,0.165,0.701,0.035,0.173,0.742,0.195,0.219,0.287,0.146,0.135,0.294,0.002,0.05,0.186,0.137,0.374,0.061,0.0,0.137,0.0,0.062,0.189,0.338,0.085,0.021,0.189,0.087,0.152,0.432,0.146,0.157,0.245,0.108,0.064,0.473,0.0
0.887,1.0,0.166,0.128,0.133,0.357,0.147,0.201,0.386,0.144,0.125,0.151,0.121,0.089,0.291,0.094,0.167,0.126,0.094,0.33,0.151,0.115,0.083,0.491,0.173,0.268,0.523,0.289,0.073,0.093,0.062,0.198,0.306,0.086,0.09,0.23,0.064,0.066,0.457,0.819,0.548,0.378,0.217,0.162,0.621,0.07,0.166,0.655,0.211,0.247,0.321,0.177,0.154,0.399,0.072,0.115,0.244,0.185,0.494,0.13,0.066,0.181,0.066,0.081,0.213,0.324,0.1,0.073,0.245,0.144,0.238,0.53,0.194,0.208,0.293,0.171,0.121,0.334,0.0
1.0,0.998,0.241,0.195,0.046,0.048,0.037,0.036,0.087,0.032,0.035,0.03,0.039,0.038,0.157,0.03,0.039,0.037,0.034,0.276,0.036,0.031,0.033,0.179,0.208,0.088,0.967,0.058,0.046,0.034,0.033,0.044,0.092,0.033,0.034,0.215,0.035,0.038,0.337,0.958,0.236,0.214,0.116,0.035,0.136,0.037,0.034,0.196,0.03,0.035,0.036,0.03,0.038,0.134,0.026,0.032,0.044,0.038,0.348,0.032,0.021,0.128,0.032,0.025,0.027,0.25,0.032,0.036,0.096,0.04,0.042,0.426,0.107,0.102,0.161,0.041,0.039,0.397,0.0
