Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Whole_set
0.858,1.0,0.447,0.119,0.006,0.061,0.089,0.027,0.129,0.004,0.004,0.003,0.005,0.004,0.081,0.018,0.017,0.008,0.005,0.091,0.021,0.163,0.111,0.101,0.476,0.171,0.932,0.218,0.007,0.146,0.004,0.01,0.07,0.114,0.144,0.124,0.004,0.004,0.551,0.0
0.975,1.0,0.129,0.025,0.002,0.015,0.002,0.002,0.075,0.002,0.002,0.002,0.002,0.002,0.062,0.002,0.002,0.002,0.002,0.534,0.002,0.002,0.002,0.002,0.002,0.002,0.44,0.002,0.002,0.021,0.002,0.005,0.024,0.004,0.008,0.171,0.002,0.002,0.06,0.0
0.777,1.0,0.367,0.212,0.01,0.094,0.108,0.024,0.135,0.0,0.0,0.0,0.0,0.005,0.096,0.031,0.022,0.009,0.005,0.107,0.035,0.137,0.084,0.055,0.431,0.256,0.831,0.115,0.004,0.087,0.0,0.02,0.088,0.088,0.094,0.183,0.0,0.0,0.481,0.0
0.959,1.0,0.215,0.17,0.046,0.177,0.031,0.06,0.219,0.033,0.037,0.041,0.027,0.068,0.293,0.008,0.073,0.092,0.055,0.443,0.044,0.006,0.108,0.158,0.027,0.094,0.618,0.062,0.074,0.129,0.082,0.195,0.254,0.112,0.117,0.333,0.09,0.082,0.28,0.0
