Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Green_BBCH31,Red_BBCH31,RedEdge_BBCH31,NIR_BBCH31,DVI_BBCH31,NDVI_BBCH31,RVI_BBCH31,mSR_BBCH31,TNDVI_BBCH31,RDVI_BBCH31,SAVI_BBCH31,OSAVI_BBCH31,MSAVI2_BBCH31,gDVI_BBCH31,gNDVI_BBCH31,gRDVI_BBCH31,mSR_G_BBCH31,GSAVI_BBCH31,MGSAVI_BBCH31,NGI_BBCH31,GWDRVI_BBCH31,CI_G_BBCH31,CI_RE_BBCH31,TCARI_BBCH31,MCARI1_BBCH31,MCARI2_BBCH31,MTCARI_BBCH31,TCARIOSAVI_BBCH31,REDVI_BBCH31,NDRE_BBCH31,RERDVI_BBCH31,NNIR_BBCH31,REGNDVI_BBCH31,REWDRVI_BBCH31,MSR_RE_BBCH31,MEVI_BBCH31,RESAVI_BBCH31,MRESAVI_BBCH31,MRETVI_BBCH31,Green_BBCH45,Red_BBCH45,RedEdge_BBCH45,NIR_BBCH45,DVI_BBCH45,NDVI_BBCH45,RVI_BBCH45,mSR_BBCH45,TNDVI_BBCH45,RDVI_BBCH45,SAVI_BBCH45,OSAVI_BBCH45,MSAVI2_BBCH45,gDVI_BBCH45,gNDVI_BBCH45,gRDVI_BBCH45,mSR_G_BBCH45,GSAVI_BBCH45,MGSAVI_BBCH45,NGI_BBCH45,GWDRVI_BBCH45,CI_G_BBCH45,CI_RE_BBCH45,TCARI_BBCH45,MCARI1_BBCH45,MCARI2_BBCH45,MTCARI_BBCH45,TCARIOSAVI_BBCH45,REDVI_BBCH45,NDRE_BBCH45,RERDVI_BBCH45,NNIR_BBCH45,REGNDVI_BBCH45,REWDRVI_BBCH45,MSR_RE_BBCH45,MEVI_BBCH45,RESAVI_BBCH45,MRESAVI_BBCH45,MRETVI_BBCH45,Whole_set
0.847,1.0,0.139,0.113,0.12,0.206,0.147,0.144,0.257,0.097,0.094,0.096,0.108,0.028,0.127,0.043,0.084,0.035,0.027,0.146,0.081,0.085,0.065,0.354,0.361,0.284,0.589,0.197,0.065,0.067,0.027,0.069,0.145,0.066,0.068,0.18,0.03,0.039,0.346,0.733,0.435,0.573,0.218,0.09,0.089,0.021,0.02,0.113,0.021,0.034,0.019,0.045,0.116,0.065,0.056,0.021,0.106,0.11,0.099,0.021,0.038,0.235,0.36,0.034,0.143,0.432,0.04,0.138,0.185,0.091,0.052,0.091,0.19,0.182,0.194,0.096,0.102,0.285,0.956,0.588,0.189,0.139,0.08,0.382,0.093,0.123,0.568,0.083,0.095,0.131,0.065,0.07,0.154,0.022,0.044,0.091,0.07,0.283,0.047,0.02,0.144,0.056,0.047,0.085,0.298,0.076,0.049,0.141,0.074,0.1,0.239,0.139,0.139,0.192,0.084,0.064,0.51,0.0
0.879,1.0,0.079,0.028,0.099,0.388,0.191,0.238,0.419,0.136,0.098,0.148,0.096,0.015,0.202,0.056,0.147,0.033,0.017,0.23,0.145,0.154,0.029,0.525,0.248,0.323,0.402,0.338,0.015,0.034,0.014,0.098,0.252,0.031,0.033,0.109,0.014,0.014,0.536,0.763,0.512,0.511,0.281,0.07,0.095,0.014,0.014,0.126,0.013,0.014,0.013,0.015,0.101,0.018,0.041,0.016,0.082,0.098,0.042,0.017,0.068,0.147,0.431,0.015,0.105,0.547,0.017,0.091,0.165,0.022,0.015,0.057,0.148,0.152,0.234,0.033,0.046,0.486,0.904,0.727,0.379,0.174,0.132,0.74,0.019,0.166,0.784,0.189,0.214,0.306,0.132,0.098,0.32,0.016,0.041,0.171,0.113,0.4,0.054,0.015,0.106,0.016,0.048,0.191,0.308,0.071,0.016,0.176,0.063,0.164,0.432,0.12,0.135,0.239,0.09,0.036,0.393,0.0
0.897,1.0,0.298,0.283,0.3,0.436,0.342,0.363,0.491,0.306,0.294,0.308,0.296,0.261,0.382,0.263,0.313,0.273,0.258,0.401,0.304,0.287,0.257,0.519,0.348,0.382,0.558,0.408,0.258,0.261,0.242,0.333,0.387,0.258,0.26,0.358,0.245,0.249,0.495,0.535,0.427,0.445,0.326,0.252,0.314,0.149,0.192,0.333,0.211,0.223,0.222,0.221,0.263,0.334,0.225,0.239,0.28,0.269,0.379,0.238,0.22,0.252,0.231,0.174,0.288,0.394,0.186,0.237,0.263,0.216,0.267,0.369,0.253,0.256,0.301,0.225,0.231,0.437,0.807,0.525,0.416,0.361,0.34,0.597,0.292,0.352,0.769,0.371,0.386,0.435,0.352,0.337,0.48,0.287,0.33,0.391,0.358,0.652,0.338,0.262,0.357,0.266,0.314,0.379,0.451,0.324,0.293,0.386,0.344,0.396,0.561,0.363,0.369,0.413,0.358,0.332,0.376,0.0
0.947,1.0,0.178,0.094,0.003,0.006,0.003,0.003,0.033,0.002,0.002,0.002,0.003,0.002,0.018,0.001,0.002,0.002,0.002,0.113,0.002,0.001,0.002,0.045,0.126,0.008,0.982,0.004,0.003,0.002,0.002,0.003,0.004,0.002,0.002,0.064,0.002,0.002,0.17,0.298,0.145,0.255,0.003,0.002,0.003,0.001,0.001,0.07,0.002,0.002,0.002,0.002,0.011,0.012,0.001,0.001,0.082,0.007,0.353,0.001,0.001,0.033,0.001,0.001,0.003,0.005,0.001,0.003,0.017,0.002,0.004,0.005,0.021,0.018,0.002,0.002,0.003,0.032,0.989,0.007,0.014,0.008,0.002,0.05,0.003,0.003,0.155,0.002,0.002,0.003,0.002,0.002,0.048,0.002,0.002,0.003,0.002,0.338,0.002,0.001,0.048,0.002,0.002,0.002,0.174,0.002,0.002,0.032,0.003,0.003,0.36,0.026,0.025,0.144,0.003,0.002,0.269,0.0
