C,Epsilon,Omega,Kernel_alignment
0.1,10.0,0.0001,0.9899763803443122
0.01,1.0,0.0001,0.9911276983802338
0.01,10.0,0.0001,0.9912079881605111
0.01,100.0,0.0001,0.9920904338578768
0.0001,1.0,0.0001,0.9900288055617256
0.1,1.0,0.0001,0.9922471770890727
0.1,1.0,0.0001,0.9907494400883952
0.1,10.0,0.0001,0.9901123133556036
0.1,10.0,0.0001,0.9902161848980199
0.0001,10.0,0.0001,0.9913191246979959
