C,Epsilon,Omega,Kernel_alignment
0.1,10.0,10000.0,0.7704418076037718
0.1,10.0,10000.0,0.7756192188459109
0.1,1.0,0.0001,0.7718849375906481
0.1,1.0,0.0001,0.7750863343553743
0.1,1.0,0.01,0.775395274571388
0.01,1.0,0.01,0.7740718271111346
0.1,100.0,10000.0,0.7772858580105012
0.0001,1.0,0.1,0.7742618204809198
0.01,1.0,0.001,0.775460313409526
0.0001,10.0,10000.0,0.7705135878201098
0.1,10.0,10000.0,0.7664017364656449
0.1,10.0,10000.0,0.7694548336385989
0.1,1.0,0.0001,0.7635226136418632
0.1,100.0,10000.0,0.7655376826185064
0.1,1.0,0.0001,0.7732191105433628
0.001,1.0,0.001,0.7742386042778965
0.1,1.0,0.0001,0.7710050955402276
0.1,1.0,0.0001,0.7720321997328393
0.1,1.0,0.001,0.7695896887917981
0.01,100.0,100.0,0.7714882171329306
0.0001,10.0,10000.0,0.776595316109834
0.1,10.0,10000.0,0.7705262158159023
0.1,10.0,10000.0,0.7618043892115398
0.1,1.0,0.001,0.7769759593363116
0.1,1.0,0.001,0.7656405453648885
0.1,10.0,10000.0,0.7695590063961761
0.1,10.0,10000.0,0.7696285097126144
0.1,1.0,0.0001,0.7686920361042122
0.1,10.0,10000.0,0.7688625330221438
0.1,10.0,10000.0,0.7706634083949814
0.1,1.0,10.0,0.7679901484220096
0.1,1.0,0.001,0.7666068775092507
0.1,10.0,10000.0,0.7722838795102182
0.1,10.0,10000.0,0.7684543167864538
0.1,1.0,0.001,0.7631801776635962
0.01,10.0,10000.0,0.768791736601284
0.1,1.0,0.0001,0.7669028024481688
0.1,10.0,10000.0,0.7670434003627241
0.1,1.0,0.01,0.7669604274938338
0.1,10.0,10000.0,0.7677491628050139
