Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.99749905]
0,0,0,0,0,[-0.78468921]
0,0,0,0,0,[-1.20792116]
0,0,0,0,0,[-1.19449774]
0,0,0,0,0,[-0.9998603]
0,0,0,0,0,[0.16663357]
0,0,0,0,0,[0.41451902]
0,0,0,0,0,[0.30314609]
0,0,0,0,0,[0.5755902]
0,0,0,0,0,[-0.40223888]
0,0,0,0,0,[-1.23901887]
0,0,0,0,0,[-0.54744842]
0,0,0,0,0,[-0.15330964]
0,0,0,0,0,[-0.30120986]
0,0,0,0,0,[-0.59638546]
0,0,0,0,0,[0.68351438]
0,0,0,0,0,[0.95059382]
0,0,0,0,0,[0.65027797]
0,0,0,0,0,[0.82520429]
0,0,0,0,0,[0.88520734]
0,0,0,0,0,[-0.98420516]
0,0,0,0,0,[-1.0244989]
0,0,0,0,0,[-0.22649833]
0,0,0,0,0,[0.46290887]
0,0,0,0,0,[0.21850327]
0,0,0,0,0,[0.43598184]
0,0,0,0,0,[0.70908943]
0,0,0,0,0,[0.86165575]
0,0,0,0,0,[0.85496579]
0,0,0,0,0,[0.58110216]
0,0,0,0,0,[-0.70905094]
0,0,0,0,0,[-0.43348223]
0,0,0,0,0,[-0.35343272]
0,0,0,0,0,[-0.04824755]
0,0,0,0,0,[-0.25767651]
0,0,0,0,0,[0.7456607]
0,0,0,0,0,[0.43234324]
0,0,0,0,0,[0.67146547]
0,0,0,0,0,[0.50670911]
0,0,0,0,0,[0.31232028]
