Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.79289626]
0,0,0,0,0,[-0.38991263]
0,0,0,0,0,[-0.69213032]
0,0,0,0,0,[-0.37529861]
0,0,0,0,0,[-0.69790271]
0,0,0,0,0,[-0.89960266]
0,0,0,0,0,[0.25162582]
0,0,0,0,0,[-0.80175329]
0,0,0,0,0,[-0.62230825]
0,0,0,0,0,[0.05613693]
0,0,0,0,0,[-0.36005574]
0,0,0,0,0,[0.07602479]
0,0,0,0,0,[0.52251166]
0,0,0,0,0,[0.11456551]
0,0,0,0,0,[-0.44788246]
0,0,0,0,0,[-0.52567003]
0,0,0,0,0,[0.4013351]
0,0,0,0,0,[0.18031222]
0,0,0,0,0,[0.18476367]
0,0,0,0,0,[-0.24159337]
0,0,0,0,0,[-0.0262561]
0,0,0,0,0,[-0.02950845]
0,0,0,0,0,[0.57849341]
0,0,0,0,0,[-0.48830472]
0,0,0,0,0,[0.65808915]
0,0,0,0,0,[0.32051002]
0,0,0,0,0,[0.12031151]
0,0,0,0,0,[0.75191014]
0,0,0,0,0,[0.41365085]
0,0,0,0,0,[0.10686058]
0,0,0,0,0,[0.28811648]
0,0,0,0,0,[0.50323595]
0,0,0,0,0,[0.26998778]
0,0,0,0,0,[-0.25160582]
0,0,0,0,0,[0.13177577]
0,0,0,0,0,[0.33899824]
0,0,0,0,0,[0.39360822]
0,0,0,0,0,[0.23116949]
0,0,0,0,0,[0.29645803]
0,0,0,0,0,[0.34546257]
