Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-1.07689218]
0,0,0,0,0,[-0.558541]
0,0,0,0,0,[-0.98151266]
0,0,0,0,0,[-0.50179909]
0,0,0,0,0,[-0.90962233]
0,0,0,0,0,[-1.11826181]
0,0,0,0,0,[0.31183157]
0,0,0,0,0,[-0.89751281]
0,0,0,0,0,[-0.80387691]
0,0,0,0,0,[-0.79925969]
0,0,0,0,0,[-0.32788787]
0,0,0,0,0,[-0.07268992]
0,0,0,0,0,[0.6104132]
0,0,0,0,0,[0.33521057]
0,0,0,0,0,[-0.76356932]
0,0,0,0,0,[-0.78316544]
0,0,0,0,0,[0.62607651]
0,0,0,0,0,[0.39607389]
0,0,0,0,0,[0.38841584]
0,0,0,0,0,[-0.51835513]
0,0,0,0,0,[-0.04663687]
0,0,0,0,0,[0.05774588]
0,0,0,0,0,[0.69678646]
0,0,0,0,0,[-0.89418548]
0,0,0,0,0,[0.57801542]
0,0,0,0,0,[0.30968445]
0,0,0,0,0,[0.25179285]
0,0,0,0,0,[0.79634163]
0,0,0,0,0,[0.72463493]
0,0,0,0,0,[0.27974079]
0,0,0,0,0,[0.54608197]
0,0,0,0,0,[0.6126337]
0,0,0,0,0,[0.55265036]
0,0,0,0,0,[0.24213813]
0,0,0,0,0,[0.35325127]
0,0,0,0,0,[0.38955476]
0,0,0,0,0,[0.55657535]
0,0,0,0,0,[0.39691584]
0,0,0,0,0,[0.42810703]
0,0,0,0,0,[0.52637799]
