Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-1.13286594]
0,0,0,0,0,[-0.80864481]
0,0,0,0,0,[-0.92491707]
0,0,0,0,0,[-1.03763631]
0,0,0,0,0,[-0.87750798]
0,0,0,0,0,[-0.94059568]
0,0,0,0,0,[-1.37459807]
0,0,0,0,0,[-1.35089266]
0,0,0,0,0,[-1.22620716]
0,0,0,0,0,[-0.72089413]
0,0,0,0,0,[0.14013929]
0,0,0,0,0,[-0.44742116]
0,0,0,0,0,[0.08182857]
0,0,0,0,0,[-0.12539205]
0,0,0,0,0,[-0.13502114]
0,0,0,0,0,[-0.17049688]
0,0,0,0,0,[-0.54232833]
0,0,0,0,0,[-0.24011298]
0,0,0,0,0,[-0.19023439]
0,0,0,0,0,[0.07900446]
0,0,0,0,0,[0.20883856]
0,0,0,0,0,[0.474866]
0,0,0,0,0,[0.37934074]
0,0,0,0,0,[0.83201676]
0,0,0,0,0,[0.41321478]
0,0,0,0,0,[0.51968372]
0,0,0,0,0,[0.31785307]
0,0,0,0,0,[-0.6494195]
0,0,0,0,0,[-0.13204468]
0,0,0,0,0,[-0.35555589]
0,0,0,0,0,[0.84769805]
0,0,0,0,0,[1.1214663]
0,0,0,0,0,[0.55583938]
0,0,0,0,0,[0.90254675]
0,0,0,0,0,[0.98402949]
0,0,0,0,0,[0.70895186]
0,0,0,0,0,[1.44416857]
0,0,0,0,0,[0.69650961]
0,0,0,0,0,[0.58290251]
0,0,0,0,0,[0.89112267]
