C,Epsilon,Omega,Kernel_alignment
0.0001,100.0,0.0001,0.7807330583439709
0.0001,1000.0,0.0001,0.7967345298347625
0.1,100.0,100.0,0.7839710763420479
0.0001,1000.0,100.0,0.7755980965836154
0.0001,1000.0,0.1,0.7812600191630574
0.0001,1000.0,100.0,0.7874983372551042
0.1,100.0,0.0001,0.7994769626879671
0.0001,1000.0,100.0,0.7661083107141514
0.1,100.0,0.001,0.7987814044613383
0.1,1000.0,0.0001,0.783187840397076
