Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[1.05681001]
0,0,0,0,0,[1.10827216]
0,0,0,0,0,[1.17121226]
0,0,0,0,0,[1.25096022]
0,0,0,0,0,[1.16107605]
0,0,0,0,0,[0.92750462]
0,0,0,0,0,[1.21854037]
0,0,0,0,0,[0.88957927]
0,0,0,0,0,[0.85257561]
0,0,0,0,0,[1.23822214]
0,0,0,0,0,[1.55171183]
0,0,0,0,0,[1.4213062]
0,0,0,0,0,[1.8509124]
0,0,0,0,0,[1.55441978]
0,0,0,0,0,[1.59949636]
0,0,0,0,0,[1.07958912]
0,0,0,0,0,[0.98334054]
0,0,0,0,0,[0.81703901]
0,0,0,0,0,[0.86102226]
0,0,0,0,0,[0.64692957]
0,0,0,0,0,[1.68671705]
0,0,0,0,0,[1.40738864]
0,0,0,0,0,[1.63176664]
0,0,0,0,0,[1.6070243]
0,0,0,0,0,[1.60675618]
0,0,0,0,0,[1.14897234]
0,0,0,0,0,[0.86271788]
0,0,0,0,0,[1.01508948]
0,0,0,0,0,[0.89037725]
0,0,0,0,0,[0.7156945]
0,0,0,0,0,[1.84869396]
0,0,0,0,0,[2.16665708]
0,0,0,0,0,[1.38932139]
0,0,0,0,0,[1.6637973]
0,0,0,0,0,[1.74685135]
0,0,0,0,0,[0.95898973]
0,0,0,0,0,[1.08505351]
0,0,0,0,0,[0.93712174]
0,0,0,0,0,[0.97991923]
0,0,0,0,0,[0.92741101]
