Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[1.28464073]
0,0,0,0,0,[1.33918612]
0,0,0,0,0,[1.3492199]
0,0,0,0,0,[1.29794852]
0,0,0,0,0,[1.35207102]
0,0,0,0,0,[1.22186583]
0,0,0,0,0,[1.22509928]
0,0,0,0,0,[1.23611345]
0,0,0,0,0,[1.22292848]
0,0,0,0,0,[1.28335899]
0,0,0,0,0,[1.30361996]
0,0,0,0,0,[1.34595311]
0,0,0,0,0,[1.42361662]
0,0,0,0,0,[1.31843383]
0,0,0,0,0,[1.27677459]
0,0,0,0,0,[1.21585886]
0,0,0,0,0,[1.21915064]
0,0,0,0,0,[1.18262061]
0,0,0,0,0,[1.20505607]
0,0,0,0,0,[1.19360483]
0,0,0,0,0,[1.38014511]
0,0,0,0,0,[1.33568864]
0,0,0,0,0,[1.35493185]
0,0,0,0,0,[1.27773353]
0,0,0,0,0,[1.37929634]
0,0,0,0,0,[1.33372935]
0,0,0,0,0,[1.18015097]
0,0,0,0,0,[1.25213155]
0,0,0,0,0,[1.27264679]
0,0,0,0,0,[1.18581433]
0,0,0,0,0,[1.36965625]
0,0,0,0,0,[1.4167373]
0,0,0,0,0,[1.34430023]
0,0,0,0,0,[1.29155309]
0,0,0,0,0,[1.38127916]
0,0,0,0,0,[1.19555894]
0,0,0,0,0,[1.25895576]
0,0,0,0,0,[1.20535755]
0,0,0,0,0,[1.28123273]
0,0,0,0,0,[1.3111078]
