Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[1.31188397]
0,0,0,0,0,[1.33235344]
0,0,0,0,0,[1.33127386]
0,0,0,0,0,[1.30267224]
0,0,0,0,0,[1.31388984]
0,0,0,0,0,[1.20632541]
0,0,0,0,0,[1.21317786]
0,0,0,0,0,[1.19979751]
0,0,0,0,0,[1.18726278]
0,0,0,0,0,[1.24343507]
0,0,0,0,0,[1.35095949]
0,0,0,0,0,[1.35358743]
0,0,0,0,0,[1.35944507]
0,0,0,0,0,[1.30271323]
0,0,0,0,0,[1.31361359]
0,0,0,0,0,[1.23458714]
0,0,0,0,0,[1.20969154]
0,0,0,0,0,[1.20815481]
0,0,0,0,0,[1.22139857]
0,0,0,0,0,[1.20938359]
0,0,0,0,0,[1.38127786]
0,0,0,0,0,[1.36347633]
0,0,0,0,0,[1.36202291]
0,0,0,0,0,[1.36216519]
0,0,0,0,0,[1.36114048]
0,0,0,0,0,[1.30075563]
0,0,0,0,0,[1.22103054]
0,0,0,0,0,[1.21276224]
0,0,0,0,0,[1.19876616]
0,0,0,0,0,[1.14485421]
0,0,0,0,0,[1.36192845]
0,0,0,0,0,[1.42089311]
0,0,0,0,0,[1.32529843]
0,0,0,0,0,[1.3328012]
0,0,0,0,0,[1.40617436]
0,0,0,0,0,[1.25499004]
0,0,0,0,0,[1.27531958]
0,0,0,0,0,[1.26391326]
0,0,0,0,0,[1.30544331]
0,0,0,0,0,[1.30674852]
