Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[4.61274304]
0,0,0,0,0,[5.62094284]
0,0,0,0,0,[5.41073204]
0,0,0,0,0,[6.11364889]
0,0,0,0,0,[5.21089481]
0,0,0,0,0,[4.46372596]
0,0,0,0,0,[6.62749262]
0,0,0,0,0,[4.48921734]
0,0,0,0,0,[5.32683117]
0,0,0,0,0,[6.34135015]
0,0,0,0,0,[6.78466703]
0,0,0,0,0,[8.90343218]
0,0,0,0,0,[9.71009786]
0,0,0,0,0,[8.73009376]
0,0,0,0,0,[7.14812014]
0,0,0,0,0,[6.50470523]
0,0,0,0,0,[5.84618796]
0,0,0,0,0,[7.40091554]
0,0,0,0,0,[6.76780164]
0,0,0,0,0,[6.95931865]
0,0,0,0,0,[9.12798764]
0,0,0,0,0,[8.30485149]
0,0,0,0,0,[9.04458127]
0,0,0,0,0,[8.91684204]
0,0,0,0,0,[8.72149704]
0,0,0,0,0,[8.20753938]
0,0,0,0,0,[7.66726201]
0,0,0,0,0,[5.98681595]
0,0,0,0,0,[8.74260603]
0,0,0,0,0,[6.47807283]
0,0,0,0,0,[10.76338233]
0,0,0,0,0,[9.68834209]
0,0,0,0,0,[8.92281081]
0,0,0,0,0,[11.33671677]
0,0,0,0,0,[10.77708397]
0,0,0,0,0,[7.15238394]
0,0,0,0,0,[9.1227381]
0,0,0,0,0,[8.63685598]
0,0,0,0,0,[9.67490746]
0,0,0,0,0,[8.46593003]
