C,Epsilon,Omega,Kernel_alignment
0.0001,1.0,0.001,0.4968593330128038
0.01,1.0,0.0001,0.45629409174098917
0.01,1.0,0.0001,0.4195383742819115
0.01,1.0,0.001,0.382640793822395
0.01,1.0,10.0,0.463636768717215
0.0001,1.0,0.01,0.42940333072254017
0.0001,1.0,10.0,0.46157703868411537
0.1,1.0,0.0001,0.4498403172365822
0.001,1.0,0.001,0.411760296672283
0.0001,1.0,10.0,0.4655272926370268
