Rold,Rnew,RMSE,CVrmse,MAE
0.013887097115936275,0.708343868517593,4.356251277623528,7.201903331471012,3.472293826887875
0.18649221393930793,0.795093916132088,3.8961091885320855,6.3235693869459695,3.2964123248527333
0.13899624538685984,0.8146225591079674,3.681459963138601,5.9390360365212365,3.134799496813236
0.146871803792597,0.6595187696223523,5.050708047667877,8.288341411557543,4.133625702199792
0.14344651745734527,0.8506821300515104,3.178321443260608,5.1806380493245445,2.8706711169525
0.16510677439142363,0.6810261753210127,4.484295635027317,7.363375426974249,3.1560680945863533
0.10796184078803372,0.9042989338986759,2.336939453668646,3.8381267972385893,2.034359280805541
0.17394931082217657,0.716266171177669,4.605021393302128,7.5168682200402,3.657059195826686
0.19104770819396277,0.7416323602168643,4.303537886292466,6.918871199827114,3.210489792228696
0.14203379320203546,0.77057649048346,3.9678540439086585,6.432184873610794,3.4011724074124707
