Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.67575139]
0,0,0,0,0,[0.96164037]
0,0,0,0,0,[0.70522175]
0,0,0,0,0,[0.93870736]
0,0,0,0,0,[0.99287891]
0,0,0,0,0,[0.33939124]
0,0,0,0,0,[0.61122894]
0,0,0,0,0,[0.61309106]
0,0,0,0,0,[0.55596744]
0,0,0,0,0,[1.36121463]
0,0,0,0,0,[0.66690526]
0,0,0,0,0,[1.23468227]
0,0,0,0,0,[1.70426478]
0,0,0,0,0,[1.36866521]
0,0,0,0,0,[0.77673483]
0,0,0,0,0,[0.62055585]
0,0,0,0,0,[0.56581286]
0,0,0,0,0,[0.4475542]
0,0,0,0,0,[0.59188079]
0,0,0,0,0,[0.36522905]
0,0,0,0,0,[0.79759935]
0,0,0,0,0,[0.91180162]
0,0,0,0,0,[1.49032666]
0,0,0,0,0,[0.38268135]
0,0,0,0,0,[1.50486806]
0,0,0,0,0,[1.28302967]
0,0,0,0,0,[0.4324795]
0,0,0,0,0,[0.57998466]
0,0,0,0,0,[0.71782785]
0,0,0,0,0,[0.42020255]
0,0,0,0,0,[1.22163644]
0,0,0,0,0,[1.62852882]
0,0,0,0,0,[0.89130077]
0,0,0,0,0,[0.86224523]
0,0,0,0,0,[1.73325653]
0,0,0,0,0,[0.61791812]
0,0,0,0,0,[0.60020219]
0,0,0,0,0,[0.416729]
0,0,0,0,0,[0.55809332]
0,0,0,0,0,[0.67781332]
