Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[5.95124084]
0,0,0,0,0,[6.79177958]
0,0,0,0,0,[6.65025999]
0,0,0,0,0,[6.4062058]
0,0,0,0,0,[4.42228846]
0,0,0,0,0,[2.29069252]
0,0,0,0,0,[6.31760153]
0,0,0,0,0,[3.84576984]
0,0,0,0,0,[4.71379423]
0,0,0,0,0,[6.11952148]
0,0,0,0,0,[5.92500302]
0,0,0,0,0,[9.32028138]
0,0,0,0,0,[9.49842252]
0,0,0,0,0,[9.99369559]
0,0,0,0,0,[7.69035647]
0,0,0,0,0,[6.91915611]
0,0,0,0,0,[4.59791411]
0,0,0,0,0,[5.86994001]
0,0,0,0,0,[6.02895929]
0,0,0,0,0,[7.36230958]
0,0,0,0,0,[10.46850403]
0,0,0,0,0,[9.49128028]
0,0,0,0,0,[10.02236777]
0,0,0,0,0,[9.94631237]
0,0,0,0,0,[9.76003625]
0,0,0,0,0,[7.96931933]
0,0,0,0,0,[6.64989042]
0,0,0,0,0,[4.79392834]
0,0,0,0,0,[7.82221067]
0,0,0,0,0,[3.89814596]
0,0,0,0,0,[11.62075945]
0,0,0,0,0,[9.88439615]
0,0,0,0,0,[8.50794865]
0,0,0,0,0,[11.40372852]
0,0,0,0,0,[11.95822289]
0,0,0,0,0,[5.17223677]
0,0,0,0,0,[8.35982394]
0,0,0,0,0,[8.31014107]
0,0,0,0,0,[9.07437567]
0,0,0,0,0,[8.19508641]
