Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[77.07099969]
0,0,0,0,0,[103.08188377]
0,0,0,0,0,[83.28545817]
0,0,0,0,0,[103.15885309]
0,0,0,0,0,[101.26773256]
0,0,0,0,0,[75.8396001]
0,0,0,0,0,[111.74904315]
0,0,0,0,0,[44.92044188]
0,0,0,0,0,[77.61594141]
0,0,0,0,0,[114.52026114]
0,0,0,0,0,[79.12927391]
0,0,0,0,0,[96.26019721]
0,0,0,0,0,[117.47658437]
0,0,0,0,0,[99.91769423]
0,0,0,0,0,[77.87395592]
0,0,0,0,0,[95.92919441]
0,0,0,0,0,[101.6907497]
0,0,0,0,0,[90.03552374]
0,0,0,0,0,[93.26261808]
0,0,0,0,0,[-18.28252809]
0,0,0,0,0,[78.43340536]
0,0,0,0,0,[79.40062959]
0,0,0,0,0,[105.44800863]
0,0,0,0,0,[78.64240356]
0,0,0,0,0,[101.71574396]
0,0,0,0,0,[152.63378087]
0,0,0,0,0,[84.50166554]
0,0,0,0,0,[96.79257482]
0,0,0,0,0,[161.68241763]
0,0,0,0,0,[89.51618999]
0,0,0,0,0,[105.45260887]
0,0,0,0,0,[103.96298179]
0,0,0,0,0,[100.21128184]
0,0,0,0,0,[97.78684992]
0,0,0,0,0,[101.65862563]
0,0,0,0,0,[83.07331566]
0,0,0,0,0,[100.87175233]
0,0,0,0,0,[86.65239915]
0,0,0,0,0,[100.67438843]
0,0,0,0,0,[106.80406918]
