Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[32.11157148]
0,0,0,0,0,[55.40563323]
0,0,0,0,0,[54.52490401]
0,0,0,0,0,[44.99936883]
0,0,0,0,0,[21.04363863]
0,0,0,0,0,[-13.91129984]
0,0,0,0,0,[60.98984715]
0,0,0,0,0,[54.41502059]
0,0,0,0,0,[32.30130474]
0,0,0,0,0,[57.0362735]
0,0,0,0,0,[52.32084063]
0,0,0,0,0,[118.17103735]
0,0,0,0,0,[141.32543584]
0,0,0,0,0,[120.07035074]
0,0,0,0,0,[104.322746]
0,0,0,0,0,[29.95396527]
0,0,0,0,0,[-13.01130461]
0,0,0,0,0,[29.81386464]
0,0,0,0,0,[44.86238344]
0,0,0,0,0,[61.30194325]
0,0,0,0,0,[122.72240264]
0,0,0,0,0,[104.160504]
0,0,0,0,0,[170.21092049]
0,0,0,0,0,[137.65794978]
0,0,0,0,0,[135.53276221]
0,0,0,0,0,[83.95135631]
0,0,0,0,0,[52.22743347]
0,0,0,0,0,[-7.67974672]
0,0,0,0,0,[67.05330508]
0,0,0,0,0,[9.47058037]
0,0,0,0,0,[184.46082294]
0,0,0,0,0,[77.31116988]
0,0,0,0,0,[149.97764115]
0,0,0,0,0,[193.59531824]
0,0,0,0,0,[173.55915274]
0,0,0,0,0,[26.14974935]
0,0,0,0,0,[61.21930926]
0,0,0,0,0,[36.93083163]
0,0,0,0,0,[34.98596474]
0,0,0,0,0,[77.15038023]
