Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[3.35414249]
0,0,0,0,0,[3.34871164]
0,0,0,0,0,[3.36647146]
0,0,0,0,0,[3.3415854]
0,0,0,0,0,[3.36528233]
0,0,0,0,0,[3.3547432]
0,0,0,0,0,[3.37585791]
0,0,0,0,0,[3.36794669]
0,0,0,0,0,[3.40014797]
0,0,0,0,0,[3.37807053]
0,0,0,0,0,[3.37802095]
0,0,0,0,0,[3.38442285]
0,0,0,0,0,[3.3687512]
0,0,0,0,0,[3.39713931]
0,0,0,0,0,[3.38606493]
0,0,0,0,0,[3.43161603]
0,0,0,0,0,[3.84855707]
0,0,0,0,0,[3.38531697]
0,0,0,0,0,[3.38651497]
0,0,0,0,0,[3.47550255]
0,0,0,0,0,[3.36555905]
0,0,0,0,0,[3.33444887]
0,0,0,0,0,[3.37674921]
0,0,0,0,0,[3.5190954]
0,0,0,0,0,[3.37157835]
0,0,0,0,0,[3.59642303]
0,0,0,0,0,[3.38022939]
0,0,0,0,0,[3.38544889]
0,0,0,0,0,[3.37350251]
0,0,0,0,0,[3.38747494]
0,0,0,0,0,[3.43632089]
0,0,0,0,0,[3.37143103]
0,0,0,0,0,[3.55366428]
0,0,0,0,0,[3.45565462]
0,0,0,0,0,[3.37096159]
0,0,0,0,0,[3.39653983]
0,0,0,0,0,[3.42436965]
0,0,0,0,0,[3.38215156]
0,0,0,0,0,[3.40224806]
0,0,0,0,0,[3.58034521]
