C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,10.0,0.9912364780964574
0.0001,10.0,1.0,0.9913077049748912
0.01,1.0,1.0,0.9912988944548521
0.01,1.0,1.0,0.9912573674128459
0.0001,10.0,10.0,0.9912848028028116
0.01,1.0,1.0,0.9917007142057619
0.01,1.0,1.0,0.9916174328960077
0.0001,100.0,0.001,0.991698753718198
0.0001,10.0,1.0,0.9916643736575447
0.0001,10.0,10.0,0.9912576957282895
0.0001,10.0,1.0,0.9914017828876331
0.01,1.0,1.0,0.9913971769505081
0.0001,10.0,1.0,0.9912385658112306
0.0001,10.0,1.0,0.9912762089681281
0.0001,10.0,1.0,0.9912599711132303
0.01,100.0,10000.0,0.9918759202123036
0.01,1.0,1.0,0.9919012351256288
0.01,1.0,1.0,0.9915624379236371
0.0001,10.0,1.0,0.9921392431956364
0.01,1.0,1.0,0.9921268555707851
0.0001,10.0,1.0,0.9913436137936794
0.0001,10.0,1.0,0.9912825223379478
0.01,1.0,1.0,0.9915307850618429
0.0001,10.0,1.0,0.9912803520889698
0.01,1.0,1.0,0.9914574681810732
0.01,1.0,1.0,0.9915035876744107
0.0001,10.0,1.0,0.9914917071395014
0.01,1.0,1.0,0.9914782455319079
0.01,1.0,1.0,0.9914932957191259
0.0001,10.0,1.0,0.9916092380263151
0.0001,10.0,10.0,0.9916252243780875
0.001,10.0,1.0,0.9916703714850255
0.1,1.0,1.0,0.9914452476994486
0.01,1.0,1.0,0.992812026708734
0.001,10.0,1.0,0.9918216226176249
0.0001,100.0,10000.0,0.9914556965675231
0.01,1.0,1.0,0.9913527370409844
0.01,1.0,1.0,0.9913795700220804
0.01,100.0,100.0,0.9913915594658124
0.0001,10.0,1.0,0.991435945271212
