C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,100.0,0.8946255974051452
0.0001,100.0,100.0,0.8940266082666031
0.0001,100.0,100.0,0.8939418269131895
0.0001,100.0,100.0,0.8938003551904873
0.0001,100.0,10.0,0.8941366436492828
0.0001,100.0,100.0,0.8981288594341171
0.0001,100.0,10.0,0.8981972404020978
0.0001,100.0,100.0,0.8978023214501325
0.0001,100.0,10.0,0.897244495719411
0.0001,10.0,0.001,0.8963602317041488
0.0001,100.0,100.0,0.8934026397122763
0.0001,10.0,100.0,0.8929181643788765
0.0001,10.0,0.0001,0.8923221006494557
0.0001,100.0,100.0,0.8927325501293563
0.0001,10.0,100.0,0.8926165645188057
0.0001,100.0,10.0,0.9001320286046017
0.0001,100.0,10.0,0.8993253736605092
0.0001,100.0,10.0,0.8985466057216502
0.0001,100.0,10.0,0.8993254515619005
0.0001,100.0,10.0,0.8997477428197067
0.0001,100.0,100.0,0.8967432946665658
0.001,100.0,100.0,0.8951344922336781
0.0001,10.0,0.001,0.8972874521125315
0.0001,10.0,0.001,0.8967871614849691
0.0001,100.0,10.0,0.8958159681842903
0.0001,100.0,10.0,0.8982080448872054
0.0001,100.0,10.0,0.898878280046088
0.0001,100.0,10.0,0.8975701154303265
0.01,1000.0,0.0001,0.8984966079553693
0.0001,100.0,10.0,0.8988139877005018
0.0001,100.0,100.0,0.8959445689597683
0.0001,100.0,100.0,0.8949642369967824
0.0001,100.0,1000.0,0.8963512107159876
0.0001,100.0,100.0,0.8950398835178783
0.0001,10.0,1.0,0.8952602400325564
0.001,10.0,100.0,0.8975410832157247
0.0001,10.0,10.0,0.8974729821600091
0.0001,100.0,10.0,0.8973209183433265
0.0001,100.0,10.0,0.8972341756629981
0.0001,100.0,10.0,0.8970242357990409
