C,Epsilon,Omega,Kernel_alignment
0.1,100.0,1000.0,0.8893380524741193
0.001,100.0,1000.0,0.8906893995271615
0.0001,100.0,1000.0,0.8887338456516224
0.0001,100.0,1000.0,0.8887967166008863
0.0001,100.0,1000.0,0.8864505323005029
0.0001,100.0,1000.0,0.893238074805222
0.0001,100.0,1000.0,0.8914169856624578
0.0001,100.0,1000.0,0.8908793416299872
0.0001,100.0,1000.0,0.8919878874974634
0.1,100.0,1000.0,0.8896915432972957
0.0001,100.0,1000.0,0.8845015706309962
0.1,10.0,100.0,0.8858272026104109
0.01,100.0,1000.0,0.8825507671878213
0.1,10.0,100.0,0.8834823724511203
0.1,10.0,100.0,0.8840021424533088
0.0001,100.0,1000.0,0.8875946236130491
0.1,10.0,10.0,0.8879625786691571
0.0001,100.0,1000.0,0.8895608873215204
0.0001,100.0,1000.0,0.8885680804292385
0.0001,100.0,1000.0,0.888603340819237
0.0001,100.0,1000.0,0.8828706502514168
0.0001,100.0,1000.0,0.8842864336261854
0.01,100.0,1000.0,0.8826478676362957
0.001,100.0,1000.0,0.883009008546933
0.1,10.0,100.0,0.8827572414099787
0.1,100.0,10.0,0.8852596699573048
0.001,100.0,1000.0,0.8859294489049484
0.0001,100.0,1000.0,0.8883775265056809
0.0001,100.0,1000.0,0.8879766956049654
0.0001,100.0,1000.0,0.8867527516917427
0.0001,100.0,1000.0,0.8837659927976906
0.0001,100.0,1000.0,0.8893979811518278
0.0001,100.0,1000.0,0.887717260709727
0.1,100.0,1000.0,0.8934671425988322
0.0001,100.0,1000.0,0.8833279649899951
0.0001,100.0,1000.0,0.88331842525435
0.0001,100.0,1000.0,0.8830393703403043
0.0001,100.0,1000.0,0.8837639514339299
0.0001,100.0,1000.0,0.8835573559122246
0.0001,100.0,1000.0,0.8831366787645574
