Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.06364281]
0,0,0,0,0,[-0.08273424]
0,0,0,0,0,[0.01233353]
0,0,0,0,0,[-0.10362007]
0,0,0,0,0,[0.31006019]
0,0,0,0,0,[-0.74992666]
0,0,0,0,0,[-0.32604844]
0,0,0,0,0,[-0.46567802]
0,0,0,0,0,[-0.64238136]
0,0,0,0,0,[0.41661858]
0,0,0,0,0,[-0.16309526]
0,0,0,0,0,[0.25009693]
0,0,0,0,0,[0.4707586]
0,0,0,0,0,[0.6171221]
0,0,0,0,0,[-0.22174217]
0,0,0,0,0,[0.01567802]
0,0,0,0,0,[-0.77871132]
0,0,0,0,0,[-0.70534566]
0,0,0,0,0,[-0.38391948]
0,0,0,0,0,[-0.62981354]
0,0,0,0,0,[-0.33618115]
0,0,0,0,0,[-0.41446631]
0,0,0,0,0,[0.80835234]
0,0,0,0,0,[-0.78666612]
0,0,0,0,0,[0.936632]
0,0,0,0,0,[0.34685775]
0,0,0,0,0,[-0.7086256]
0,0,0,0,0,[-0.42383594]
0,0,0,0,0,[-0.13872554]
0,0,0,0,0,[-0.75701423]
0,0,0,0,0,[0.17196557]
0,0,0,0,0,[0.91662911]
0,0,0,0,0,[0.406329]
0,0,0,0,0,[0.23659241]
0,0,0,0,0,[0.87995778]
0,0,0,0,0,[-0.25028625]
0,0,0,0,0,[-0.67627057]
0,0,0,0,0,[-0.71081939]
0,0,0,0,0,[-0.64501746]
0,0,0,0,0,[-0.26766024]
