Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.23524131]
0,0,0,0,0,[0.24252127]
0,0,0,0,0,[0.5448642]
0,0,0,0,0,[0.42900215]
0,0,0,0,0,[0.50201982]
0,0,0,0,0,[-0.5766436]
0,0,0,0,0,[-0.82609738]
0,0,0,0,0,[0.10464333]
0,0,0,0,0,[-0.27293201]
0,0,0,0,0,[0.52607664]
0,0,0,0,0,[0.42990119]
0,0,0,0,0,[0.27680911]
0,0,0,0,0,[0.71335149]
0,0,0,0,0,[0.38031189]
0,0,0,0,0,[0.30809221]
0,0,0,0,0,[-0.66272733]
0,0,0,0,0,[-0.61839742]
0,0,0,0,0,[-0.48265311]
0,0,0,0,0,[-0.40373793]
0,0,0,0,0,[-0.54273257]
0,0,0,0,0,[0.30937849]
0,0,0,0,0,[0.25539562]
0,0,0,0,0,[1.03261578]
0,0,0,0,0,[-0.8911319]
0,0,0,0,0,[0.50185394]
0,0,0,0,0,[-0.1585619]
0,0,0,0,0,[-0.94062305]
0,0,0,0,0,[-0.57519532]
0,0,0,0,0,[-0.04818615]
0,0,0,0,0,[-0.79204187]
0,0,0,0,0,[0.2213781]
0,0,0,0,0,[1.35529063]
0,0,0,0,0,[1.01363906]
0,0,0,0,0,[-0.18283682]
0,0,0,0,0,[0.63844002]
0,0,0,0,0,[-0.67775445]
0,0,0,0,0,[-0.65747089]
0,0,0,0,0,[-0.65964332]
0,0,0,0,0,[-0.65021868]
0,0,0,0,0,[-0.20981959]
