Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.65949868]
0,0,0,0,0,[-0.33510449]
0,0,0,0,0,[-0.87125418]
0,0,0,0,0,[-0.82393515]
0,0,0,0,0,[-0.64882103]
0,0,0,0,0,[-0.80967148]
0,0,0,0,0,[0.53611808]
0,0,0,0,0,[-0.34902796]
0,0,0,0,0,[-0.67536473]
0,0,0,0,0,[-0.53850247]
0,0,0,0,0,[-0.27137001]
0,0,0,0,0,[-0.51819271]
0,0,0,0,0,[0.2178593]
0,0,0,0,0,[1.2530522]
0,0,0,0,0,[-0.84930543]
0,0,0,0,0,[-0.58630851]
0,0,0,0,0,[0.13817243]
0,0,0,0,0,[0.38780318]
0,0,0,0,0,[0.78675941]
0,0,0,0,0,[-0.74529358]
0,0,0,0,0,[0.02101049]
0,0,0,0,0,[0.086838]
0,0,0,0,0,[0.64355316]
0,0,0,0,0,[-0.50910605]
0,0,0,0,0,[0.61379413]
0,0,0,0,0,[0.0724411]
0,0,0,0,0,[0.52783131]
0,0,0,0,0,[0.66647242]
0,0,0,0,0,[0.26892251]
0,0,0,0,0,[-0.15642396]
0,0,0,0,0,[-0.24503607]
0,0,0,0,0,[0.77572986]
0,0,0,0,0,[0.40568477]
0,0,0,0,0,[0.29501006]
0,0,0,0,0,[0.57002499]
0,0,0,0,0,[0.08546741]
0,0,0,0,0,[0.04751377]
0,0,0,0,0,[-0.01871462]
0,0,0,0,0,[0.48610024]
0,0,0,0,0,[0.46549789]
