Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.21935727]
0,0,0,0,0,[-0.4542506]
0,0,0,0,0,[0.62177102]
0,0,0,0,0,[0.5388464]
0,0,0,0,0,[-0.193004]
0,0,0,0,0,[-0.66289522]
0,0,0,0,0,[-0.48797022]
0,0,0,0,0,[-0.41687752]
0,0,0,0,0,[-0.68332757]
0,0,0,0,0,[0.13029101]
0,0,0,0,0,[0.37988223]
0,0,0,0,0,[-0.333521]
0,0,0,0,0,[0.4487524]
0,0,0,0,0,[0.34189608]
0,0,0,0,0,[-0.01601355]
0,0,0,0,0,[-0.53808249]
0,0,0,0,0,[-0.65530249]
0,0,0,0,0,[-0.72932917]
0,0,0,0,0,[-0.63768119]
0,0,0,0,0,[-0.76924663]
0,0,0,0,0,[0.40494457]
0,0,0,0,0,[-0.18955423]
0,0,0,0,0,[1.13087382]
0,0,0,0,0,[0.8584147]
0,0,0,0,0,[0.30461763]
0,0,0,0,0,[-0.43996445]
0,0,0,0,0,[-0.63282799]
0,0,0,0,0,[-0.68154964]
0,0,0,0,0,[-0.47643434]
0,0,0,0,0,[-0.69203392]
0,0,0,0,0,[1.29526999]
0,0,0,0,0,[1.11397327]
0,0,0,0,0,[0.4566583]
0,0,0,0,0,[1.30069778]
0,0,0,0,0,[0.63218064]
0,0,0,0,0,[-0.55065857]
0,0,0,0,0,[0.22111312]
0,0,0,0,0,[-0.6536388]
0,0,0,0,0,[-0.34403986]
0,0,0,0,0,[0.07304835]
