Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.20483757]
0,0,0,0,0,[-0.53896775]
0,0,0,0,0,[0.5632963]
0,0,0,0,0,[0.4873851]
0,0,0,0,0,[-0.10052933]
0,0,0,0,0,[-0.66335141]
0,0,0,0,0,[-0.57177195]
0,0,0,0,0,[-0.53168845]
0,0,0,0,0,[-0.60414061]
0,0,0,0,0,[0.1469589]
0,0,0,0,0,[0.48437817]
0,0,0,0,0,[-0.33614344]
0,0,0,0,0,[0.56123144]
0,0,0,0,0,[0.54608491]
0,0,0,0,0,[0.12945783]
0,0,0,0,0,[-0.57104201]
0,0,0,0,0,[-0.57780781]
0,0,0,0,0,[-0.93351769]
0,0,0,0,0,[-0.71978341]
0,0,0,0,0,[-0.82139637]
0,0,0,0,0,[0.37018682]
0,0,0,0,0,[-0.25106609]
0,0,0,0,0,[1.32096041]
0,0,0,0,0,[0.79415237]
0,0,0,0,0,[0.39535298]
0,0,0,0,0,[-0.51756306]
0,0,0,0,0,[-0.72690928]
0,0,0,0,0,[-0.74129484]
0,0,0,0,0,[-0.67192922]
0,0,0,0,0,[-0.61529667]
0,0,0,0,0,[1.19453953]
0,0,0,0,0,[1.14878663]
0,0,0,0,0,[0.57321439]
0,0,0,0,0,[1.34353195]
0,0,0,0,0,[0.7068819]
0,0,0,0,0,[-0.67064325]
0,0,0,0,0,[0.09077046]
0,0,0,0,0,[-0.71487862]
0,0,0,0,0,[-0.58903312]
0,0,0,0,0,[-0.10662174]
