Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.19020923]
0,0,0,0,0,[-0.49433465]
0,0,0,0,0,[0.47728075]
0,0,0,0,0,[0.24135334]
0,0,0,0,0,[-0.18789261]
0,0,0,0,0,[-0.62317825]
0,0,0,0,0,[-0.46911688]
0,0,0,0,0,[-0.4175449]
0,0,0,0,0,[-0.70076557]
0,0,0,0,0,[-0.00793719]
0,0,0,0,0,[0.33438609]
0,0,0,0,0,[-0.36136295]
0,0,0,0,0,[0.32598298]
0,0,0,0,0,[0.4311808]
0,0,0,0,0,[-0.01937727]
0,0,0,0,0,[-0.50807835]
0,0,0,0,0,[-0.65239442]
0,0,0,0,0,[-0.58350971]
0,0,0,0,0,[-0.49302124]
0,0,0,0,0,[-0.50541788]
0,0,0,0,0,[0.31544825]
0,0,0,0,0,[-0.08827367]
0,0,0,0,0,[1.0444298]
0,0,0,0,0,[0.96951725]
0,0,0,0,0,[0.35145873]
0,0,0,0,0,[-0.23695138]
0,0,0,0,0,[-0.4481025]
0,0,0,0,0,[-0.62709215]
0,0,0,0,0,[-0.58343075]
0,0,0,0,0,[-0.6676553]
0,0,0,0,0,[1.18460975]
0,0,0,0,0,[1.11102848]
0,0,0,0,0,[0.36934144]
0,0,0,0,0,[1.19033163]
0,0,0,0,0,[0.58355874]
0,0,0,0,0,[-0.40612598]
0,0,0,0,0,[0.1847319]
0,0,0,0,0,[-0.54766587]
0,0,0,0,0,[-0.32299014]
0,0,0,0,0,[0.14733113]
