C,Epsilon,Omega,Kernel_alignment
0.1,10.0,0.001,0.7032413077497813
0.01,10.0,100.0,0.7085329783873636
0.1,10.0,0.01,0.7051076563723503
0.1,10.0,0.0001,0.7101742801060485
0.1,10.0,0.0001,0.7107811700631247
0.1,10.0,1.0,0.7072539949970897
0.0001,10.0,100.0,0.6980927836694122
0.1,10.0,0.0001,0.7033454291432909
0.01,10.0,100.0,0.7030064850218041
0.1,10.0,0.0001,0.7048530118601517
0.1,10.0,10.0,0.7067208299448597
0.1,10.0,10.0,0.7000959087403493
0.1,10.0,1.0,0.7107168321764554
0.01,10.0,100.0,0.7071184879953086
0.1,10.0,10.0,0.7108817453553495
0.1,10.0,10.0,0.7099448624284207
0.0001,10.0,100.0,0.6887362450761564
0.1,10.0,1.0,0.6895967419443624
0.1,10.0,1.0,0.6877517622382182
0.1,10.0,10.0,0.7023269671400116
0.1,10.0,0.01,0.7086330005800986
0.01,10.0,100.0,0.7083231297859081
0.1,10.0,1.0,0.7118714946422507
0.01,10.0,100.0,0.7047787546435142
0.1,10.0,0.0001,0.7078523939914939
0.0001,10.0,100.0,0.7126978903918553
0.0001,10.0,100.0,0.687481845525143
0.1,10.0,0.001,0.6894133716082947
0.1,10.0,10.0,0.6935917928056203
0.1,10.0,0.01,0.6883332668156733
0.001,10.0,100.0,0.7019497131670939
0.1,10.0,0.0001,0.7071205319232532
0.0001,10.0,10000.0,0.7000936442102687
0.01,10.0,100.0,0.7068437473025794
0.01,10.0,100.0,0.7060071728652928
0.1,100.0,10.0,0.6958740890132888
0.1,10.0,10.0,0.7053614230868213
0.1,10.0,0.001,0.6904231203941045
0.01,10.0,100.0,0.6943031761988424
0.01,10.0,100.0,0.7048172921101277
