Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[63.79756263]
0,0,0,0,0,[93.83476594]
0,0,0,0,0,[74.12139209]
0,0,0,0,0,[80.9173483]
0,0,0,0,0,[74.89670149]
0,0,0,0,0,[54.04730617]
0,0,0,0,0,[73.55664551]
0,0,0,0,0,[67.08775595]
0,0,0,0,0,[59.82139994]
0,0,0,0,0,[102.83587917]
0,0,0,0,0,[56.13242211]
0,0,0,0,0,[63.34726975]
0,0,0,0,0,[141.87286026]
0,0,0,0,0,[131.28063944]
0,0,0,0,0,[68.85405054]
0,0,0,0,0,[63.84534963]
0,0,0,0,0,[88.53668666]
0,0,0,0,0,[96.13630697]
0,0,0,0,0,[98.80258514]
0,0,0,0,0,[38.11185808]
0,0,0,0,0,[91.62183277]
0,0,0,0,0,[95.90572251]
0,0,0,0,0,[144.9664795]
0,0,0,0,0,[75.87415414]
0,0,0,0,0,[134.99860887]
0,0,0,0,0,[110.00872801]
0,0,0,0,0,[88.39301423]
0,0,0,0,0,[96.26887316]
0,0,0,0,0,[104.38275688]
0,0,0,0,0,[92.50275168]
0,0,0,0,0,[128.25128601]
0,0,0,0,0,[134.87400927]
0,0,0,0,0,[145.86866591]
0,0,0,0,0,[129.11417797]
0,0,0,0,0,[119.46649167]
0,0,0,0,0,[85.44101877]
0,0,0,0,0,[87.60847915]
0,0,0,0,0,[93.56211517]
0,0,0,0,0,[96.0437554]
0,0,0,0,0,[100.83573105]
