Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[1.17446598]
0,0,0,0,0,[1.0903174]
0,0,0,0,0,[1.01703043]
0,0,0,0,0,[1.34237261]
0,0,0,0,0,[1.09207603]
0,0,0,0,0,[0.83844744]
0,0,0,0,0,[0.99270307]
0,0,0,0,0,[1.04420831]
0,0,0,0,0,[1.01895582]
0,0,0,0,0,[1.35055747]
0,0,0,0,0,[1.50208413]
0,0,0,0,0,[1.28289755]
0,0,0,0,0,[1.95652933]
0,0,0,0,0,[1.54347801]
0,0,0,0,0,[1.52817429]
0,0,0,0,0,[1.20725421]
0,0,0,0,0,[0.80259079]
0,0,0,0,0,[0.92511162]
0,0,0,0,0,[0.93389328]
0,0,0,0,0,[0.77373706]
0,0,0,0,0,[1.48553646]
0,0,0,0,0,[1.54721682]
0,0,0,0,0,[1.87910201]
0,0,0,0,0,[1.59746717]
0,0,0,0,0,[1.43664336]
0,0,0,0,0,[1.1196866]
0,0,0,0,0,[0.85283473]
0,0,0,0,0,[0.68301826]
0,0,0,0,0,[0.97298738]
0,0,0,0,0,[0.78445162]
0,0,0,0,0,[1.92265613]
0,0,0,0,0,[1.84054805]
0,0,0,0,0,[1.50536435]
0,0,0,0,0,[1.7101975]
0,0,0,0,0,[1.6558116]
0,0,0,0,0,[0.79753371]
0,0,0,0,0,[1.03692567]
0,0,0,0,0,[0.88417801]
0,0,0,0,0,[0.89703886]
0,0,0,0,0,[0.99784033]
