Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.61568811]
0,0,0,0,0,[1.0809025]
0,0,0,0,0,[0.6384609]
0,0,0,0,0,[0.92856806]
0,0,0,0,0,[0.49017174]
0,0,0,0,0,[0.27713945]
0,0,0,0,0,[0.82854108]
0,0,0,0,0,[1.08526712]
0,0,0,0,0,[0.87151457]
0,0,0,0,0,[1.13278107]
0,0,0,0,0,[0.69711602]
0,0,0,0,0,[0.99553044]
0,0,0,0,0,[1.68823476]
0,0,0,0,0,[1.23627114]
0,0,0,0,0,[1.09683643]
0,0,0,0,0,[0.82322789]
0,0,0,0,0,[0.30666832]
0,0,0,0,0,[0.45712473]
0,0,0,0,0,[0.517818]
0,0,0,0,0,[0.57988148]
0,0,0,0,0,[1.4255113]
0,0,0,0,0,[1.12288212]
0,0,0,0,0,[1.28952551]
0,0,0,0,0,[1.08335717]
0,0,0,0,0,[1.08940283]
0,0,0,0,0,[0.55943317]
0,0,0,0,0,[0.57765493]
0,0,0,0,0,[0.31171094]
0,0,0,0,0,[0.54296218]
0,0,0,0,0,[0.34955228]
0,0,0,0,0,[1.42229212]
0,0,0,0,0,[0.78166557]
0,0,0,0,0,[1.31007924]
0,0,0,0,0,[1.53249802]
0,0,0,0,0,[1.63270201]
0,0,0,0,0,[0.50988786]
0,0,0,0,0,[0.65172929]
0,0,0,0,0,[0.41580685]
0,0,0,0,0,[0.55733737]
0,0,0,0,0,[0.59490273]
