Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[106.05748293]
0,0,0,0,0,[109.3827332]
0,0,0,0,0,[134.29102392]
0,0,0,0,0,[167.35414882]
0,0,0,0,0,[34.39082455]
0,0,0,0,0,[66.77864059]
0,0,0,0,0,[78.1457998]
0,0,0,0,0,[81.55842023]
0,0,0,0,0,[111.01254041]
0,0,0,0,0,[158.09651527]
0,0,0,0,0,[180.13427338]
0,0,0,0,0,[141.77092845]
0,0,0,0,0,[296.24359266]
0,0,0,0,0,[242.75066269]
0,0,0,0,0,[188.91535935]
0,0,0,0,0,[170.58099594]
0,0,0,0,0,[17.33984316]
0,0,0,0,0,[130.89052008]
0,0,0,0,0,[125.44449318]
0,0,0,0,0,[107.16866515]
0,0,0,0,0,[256.54878365]
0,0,0,0,0,[235.70957922]
0,0,0,0,0,[353.39093873]
0,0,0,0,0,[258.18704021]
0,0,0,0,0,[237.67984518]
0,0,0,0,0,[191.57703659]
0,0,0,0,0,[139.0684634]
0,0,0,0,0,[68.05465096]
0,0,0,0,0,[127.45744211]
0,0,0,0,0,[94.56549744]
0,0,0,0,0,[362.91814755]
0,0,0,0,0,[359.71682327]
0,0,0,0,0,[288.48946554]
0,0,0,0,0,[334.36568164]
0,0,0,0,0,[313.13526602]
0,0,0,0,0,[115.32039907]
0,0,0,0,0,[179.0647686]
0,0,0,0,0,[146.62256295]
0,0,0,0,0,[152.76338665]
0,0,0,0,0,[187.88200613]
