C,Epsilon,Omega,Kernel_alignment
0.01,0.1,0.0001,0.818382286992128
0.01,0.1,0.01,0.8207907486566381
0.0001,0.1,0.001,0.8198757092399187
0.01,0.1,0.1,0.8211119745762595
0.01,0.1,0.0001,0.8206840767580619
0.01,0.1,0.0001,0.8192249679977011
0.01,0.1,0.0001,0.820476352194469
0.001,0.1,0.01,0.8200109339202485
0.001,0.1,0.1,0.8210182768680508
0.01,0.1,0.0001,0.8176562262271181
0.01,0.1,0.1,0.8173022350678282
0.01,0.1,0.01,0.8234812478600942
0.01,0.1,0.01,0.815845993643832
0.01,0.1,0.001,0.818825508968674
0.01,0.1,0.0001,0.8206149881121935
0.01,0.1,0.1,0.820551587384312
0.01,0.1,0.01,0.8221816862548621
0.01,0.1,0.1,0.8229143630327636
0.01,0.1,0.0001,0.8220456587329853
0.01,0.1,0.1,0.8202331484109942
0.01,0.1,0.0001,0.8202609029113701
0.01,0.1,0.001,0.8185387607626566
0.01,0.1,0.01,0.8157969218873083
0.01,0.1,1.0,0.823280376080008
0.01,0.1,0.001,0.8176587041455136
0.01,0.1,0.1,0.8218492795267875
0.01,0.1,0.001,0.8218911550458466
0.01,0.1,0.001,0.8212825456581687
0.01,0.1,0.001,0.8194585595031412
0.01,0.1,0.01,0.8228031060603175
0.01,0.1,1.0,0.8218498800772586
0.01,0.1,0.1,0.8182380698929862
0.01,0.1,0.01,0.8216846221503502
0.01,0.1,1.0,0.8197714570305469
0.01,0.1,0.01,0.8162327301873195
0.01,0.1,0.1,0.8189603239278469
0.01,0.1,0.0001,0.8203865888266934
0.01,0.1,0.0001,0.8186708299546831
0.01,0.1,0.001,0.8207870330337523
0.01,0.1,0.01,0.8207462854517893
