C,Epsilon,Omega,Kernel_alignment
0.0001,1000.0,100.0,0.7890281302786262
0.0001,1000.0,100.0,0.789348063378376
0.0001,1000.0,100.0,0.7863484079411364
0.0001,1000.0,100.0,0.7889249721261592
0.0001,1000.0,100.0,0.7870657972844186
0.0001,1000.0,100.0,0.7901915148364379
0.0001,1000.0,10.0,0.789597993431082
0.0001,1000.0,100.0,0.7895586975302392
0.0001,1000.0,100.0,0.790086368110986
0.0001,1000.0,100.0,0.7842319594837851
0.0001,1000.0,100.0,0.7810992059450036
0.0001,1000.0,100.0,0.7831602943774549
0.0001,1000.0,100.0,0.7795565235460606
0.0001,1000.0,100.0,0.7805292565731279
0.0001,1000.0,100.0,0.7829408169235107
0.0001,1000.0,100.0,0.7907860947214312
0.0001,1000.0,100.0,0.7859922680025396
0.0001,1000.0,100.0,0.7889256843293719
0.0001,1000.0,100.0,0.7883653929738165
0.0001,1000.0,100.0,0.7886590274167978
0.0001,1000.0,100.0,0.7832316272573957
0.0001,1000.0,100.0,0.7834569909490817
0.0001,1000.0,100.0,0.7755116724658463
0.0001,1000.0,100.0,0.7830604528270917
0.0001,1000.0,1000.0,0.780109033106994
0.0001,1000.0,100.0,0.7845478636112485
0.0001,1000.0,1000.0,0.787349145688409
0.0001,1000.0,100.0,0.7860310871929082
0.0001,100.0,100.0,0.7888879673875422
0.0001,100.0,100.0,0.7882414967135423
0.0001,1000.0,100.0,0.7823732954703309
0.0001,1000.0,100.0,0.7811269788229651
0.0001,1000.0,100.0,0.7919743516807728
0.0001,1000.0,100.0,0.7845647855814704
0.0001,1000.0,100.0,0.7763355548123515
0.0001,1000.0,100.0,0.7832856713943781
0.0001,1000.0,100.0,0.7809168088102416
0.1,1000.0,100.0,0.7845919890254567
0.0001,1000.0,100.0,0.780884214392301
0.0001,1000.0,100.0,0.7799726455223839
