C,Epsilon,Omega,Kernel_alignment
0.01,1.0,1000.0,0.8722039977929815
0.01,0.1,1000.0,0.8739878296779382
0.01,0.1,10000.0,0.8746078790229727
0.01,0.1,10000.0,0.8746936934582322
0.01,1.0,1000.0,0.8753157423467194
0.01,0.1,0.1,0.8725147652992316
0.01,0.1,10.0,0.8716490559324851
0.01,1.0,1000.0,0.8717958607632517
0.01,0.1,1000.0,0.873952263622138
0.01,0.1,10.0,0.8727484096271163
0.0001,1.0,100.0,0.8716029548894028
0.01,0.1,10.0,0.871517584903954
0.01,0.1,1000.0,0.8719719826461386
0.01,0.1,1000.0,0.8735399192767795
0.0001,1.0,100.0,0.8747164912442029
0.01,0.1,10000.0,0.8714912679303936
0.01,0.1,1000.0,0.872557643431924
0.01,0.1,1000.0,0.8726277693024862
0.01,0.1,1000.0,0.872199724246603
0.01,0.1,100.0,0.8715086594888426
0.01,1.0,0.1,0.8739365627201068
0.01,0.1,1000.0,0.87274786304825
0.01,0.1,1000.0,0.8716045507353152
0.01,0.1,1000.0,0.8749066708498553
0.01,0.1,1000.0,0.8712060718942174
0.01,0.1,1000.0,0.876812523314803
0.01,0.1,1000.0,0.8721764036416033
0.01,0.1,1000.0,0.8721130291930503
0.01,0.1,1000.0,0.871769049540978
0.0001,1.0,1000.0,0.8722541870611439
0.01,0.1,1000.0,0.8742201675765693
0.01,0.1,1000.0,0.8733404403424935
0.01,0.1,10000.0,0.8757295169682132
0.01,0.1,1000.0,0.8730989501220976
0.01,0.1,1000.0,0.8711766044135163
0.01,0.1,1000.0,0.8708326920295377
0.01,0.1,1000.0,0.8726204637287623
0.01,0.1,1000.0,0.872034505602529
0.01,0.1,1000.0,0.8738850496154716
0.01,0.1,1000.0,0.8744687532443293
