C,Epsilon,Omega,Kernel_alignment
0.001,1000.0,100.0,0.625568711136605
0.0001,1000.0,100.0,0.6253514558702108
0.1,1000.0,100.0,0.6235574067981412
0.1,1000.0,100.0,0.6268760890209626
0.0001,1000.0,100.0,0.6207580091308407
0.0001,1000.0,100.0,0.6265454946404327
0.1,1000.0,100.0,0.6255722570376462
0.1,1000.0,100.0,0.6263905818691317
0.1,1000.0,100.0,0.626276445397739
0.1,1000.0,100.0,0.6225981949374979
0.1,10000.0,0.0001,0.6144198893720901
0.0001,1000.0,100.0,0.6132346077502906
0.0001,1000.0,1000.0,0.6026821449560761
0.0001,1000.0,100.0,0.6023130520673637
0.1,1000.0,100.0,0.6065896531973902
0.1,1000.0,100.0,0.6309832360295211
0.1,1000.0,100.0,0.6244552941990428
0.1,1000.0,100.0,0.6299376985302738
0.1,1000.0,100.0,0.6289265662073534
0.1,1000.0,100.0,0.6280663532975902
0.0001,1000.0,1000.0,0.6049166156090502
0.1,1000.0,1000.0,0.61165882969529
0.0001,1000.0,100.0,0.5937924805961442
0.1,1000.0,100.0,0.6065177955776495
0.1,1000.0,100.0,0.5973529254693549
0.1,1000.0,100.0,0.626264864916608
0.1,1000.0,100.0,0.6299060473693857
0.0001,10000.0,0.0001,0.6264955378316652
0.1,1000.0,100.0,0.6312406821760858
0.1,1000.0,100.0,0.6274153188290529
0.0001,1000.0,100.0,0.6020577191832142
0.0001,1000.0,100.0,0.602196451154088
0.0001,1000.0,1000.0,0.6217476331111861
0.1,1000.0,100.0,0.6064023253572304
0.1,1000.0,100.0,0.5947981133066798
0.1,1000.0,100.0,0.6259451423667098
0.1,1000.0,100.0,0.618996686064652
0.1,1000.0,100.0,0.6276818141085869
0.0001,1000.0,100.0,0.620459152026641
0.1,1000.0,100.0,0.6173781661997828
