C,Epsilon,Omega,Kernel_alignment
0.0001,0.1,0.1,0.8509250935890056
0.001,0.1,100.0,0.851671968371406
0.0001,0.1,100.0,0.8518390116890704
0.0001,0.1,100.0,0.8516713150508884
0.001,0.1,100.0,0.8513333287516109
0.0001,0.1,100.0,0.8522100649422705
0.0001,0.1,10.0,0.8508266105175402
0.0001,0.1,100.0,0.8530133676577264
0.0001,0.1,100.0,0.8529094567002187
0.0001,0.1,100.0,0.8516395924736534
0.0001,0.1,100.0,0.8490956680170323
0.001,0.1,100.0,0.8507778583860603
0.0001,0.1,100.0,0.8491588762572032
0.001,0.1,100.0,0.8503803653502168
0.001,0.1,100.0,0.8501830408225414
0.0001,0.1,0.1,0.852191032579161
0.001,0.1,10.0,0.8520562603570846
0.0001,0.1,0.1,0.8536596152569251
0.0001,0.1,10.0,0.8540688893633537
0.0001,0.1,100.0,0.8532806469478409
0.001,0.1,10.0,0.8501642867705977
0.0001,0.1,100.0,0.8495017460143519
0.001,0.1,100.0,0.847161047490558
0.0001,0.1,100.0,0.8520127960448214
0.001,0.1,100.0,0.8484860093687763
0.001,0.1,100.0,0.8523674336994715
0.0001,0.1,100.0,0.8530044510239561
0.0001,0.1,10.0,0.8527305689329411
0.0001,0.1,10.0,0.8524579881766761
0.0001,0.1,100.0,0.8548557092967356
0.0001,0.1,100.0,0.8533748217776418
0.0001,0.1,0.1,0.8501330033470921
0.0001,0.1,100.0,0.8564408413730076
0.0001,1.0,10.0,0.8530294869284414
0.0001,0.1,100.0,0.8475473365503198
0.0001,0.1,100.0,0.8496035069209199
0.0001,0.1,10.0,0.8508689110789014
0.0001,0.1,100.0,0.8512514407350324
0.0001,0.1,10.0,0.8508298564081287
0.0001,0.1,10.0,0.8507887151019745
