C,Epsilon,Omega,Kernel_alignment
0.1,100.0,100.0,0.659812881253727
0.1,100.0,0.0001,0.6638897543389988
0.1,100.0,0.0001,0.6609734185724425
0.1,100.0,0.0001,0.6632263211785385
0.1,100.0,0.0001,0.6629260052521131
0.1,100.0,0.0001,0.6658416385921513
0.1,100.0,0.0001,0.6685388735995542
0.1,100.0,100.0,0.667006411618744
0.0001,100.0,100.0,0.6683861753159157
0.1,100.0,100.0,0.6612178987171892
0.1,100.0,0.0001,0.6548997478314685
0.1,100.0,0.0001,0.6541748447183223
0.1,100.0,100.0,0.6461624335756722
0.1,100.0,0.0001,0.6489011733723081
0.1,100.0,0.0001,0.6541364630836092
0.1,100.0,0.0001,0.6672704196137718
0.1,100.0,0.0001,0.6655408988659296
0.1,100.0,0.0001,0.6657928160897519
0.1,100.0,0.0001,0.6638987904263216
0.1,100.0,0.0001,0.6635280714069631
0.1,100.0,0.0001,0.6656904628030411
0.0001,100.0,0.0001,0.6555178049260888
0.1,100.0,100.0,0.640446387111436
0.0001,100.0,0.0001,0.6660363457609099
0.1,100.0,0.0001,0.6445429652854346
0.1,100.0,0.0001,0.6597917992392167
0.1,100.0,100.0,0.6637269578918121
0.0001,100.0,0.0001,0.6614109777176382
0.1,100.0,0.0001,0.6639101832024175
0.1,100.0,0.0001,0.6645022885641649
0.1,100.0,100.0,0.6512677511132197
0.1,100.0,0.0001,0.6485362700997271
0.1,100.0,100.0,0.6604171745489248
0.0001,100.0,0.0001,0.6605685298712688
0.1,100.0,0.0001,0.6414940819596493
0.1,100.0,0.0001,0.6606849534588038
0.1,100.0,0.001,0.6585707678493176
0.1,100.0,0.0001,0.6607895761181001
0.1,100.0,0.0001,0.6585601766854835
0.1,100.0,0.0001,0.6550573766354616
