C,Epsilon,Omega,Kernel_alignment
0.01,100.0,10000.0,0.8008785644646528
0.0001,100.0,10000.0,0.8023365607234562
0.01,100.0,10000.0,0.800871008725562
0.1,100.0,10000.0,0.8032864717685682
0.1,100.0,10000.0,0.7989354709021232
0.001,100.0,10000.0,0.8041417880279269
0.01,100.0,10000.0,0.8023038117122664
0.0001,100.0,10000.0,0.8040499031643742
0.0001,100.0,10000.0,0.8044741386949102
0.0001,100.0,1000.0,0.7986476492377879
0.1,100.0,10000.0,0.7963095219692934
0.01,100.0,10000.0,0.796394495351829
0.0001,100.0,10000.0,0.7924840678913806
0.0001,100.0,10000.0,0.7923595764750057
0.1,100.0,10000.0,0.7953272927930926
0.1,100.0,10000.0,0.8022964784748332
0.1,100.0,10000.0,0.8018623837829577
0.1,100.0,10000.0,0.8057679594697589
0.1,100.0,10000.0,0.803754536599083
0.01,100.0,10000.0,0.8013576531853057
0.01,100.0,10000.0,0.7935477036374852
0.0001,100.0,10000.0,0.7953890295774635
0.0001,100.0,10000.0,0.7895863025755819
0.1,100.0,10000.0,0.7939118124198851
0.01,100.0,10000.0,0.7924126723535786
0.1,100.0,10000.0,0.7987052997815175
0.01,100.0,10000.0,0.8017723418740514
0.0001,100.0,10000.0,0.8040948264738391
0.1,100.0,10000.0,0.8034758924431779
0.0001,100.0,1000.0,0.8031022734133801
0.1,100.0,10000.0,0.793782713681389
0.0001,100.0,10000.0,0.8040213386925813
0.1,10.0,10000.0,0.805329927763282
0.01,100.0,10000.0,0.7983306904415877
0.001,100.0,10000.0,0.7898287220973911
0.001,10.0,1000.0,0.799370129354756
0.1,100.0,10000.0,0.7986898641824312
0.1,100.0,10000.0,0.7996506260089411
0.01,100.0,10000.0,0.7961403080590526
0.01,100.0,10000.0,0.7965455267439451
