C,Epsilon,Omega,Kernel_alignment
0.1,1.0,1.0,0.6791684410347255
0.01,1.0,0.001,0.6802440555630601
0.1,1.0,0.001,0.6803857990181422
0.1,1.0,0.1,0.6828225799721948
0.1,1.0,0.0001,0.6817475226821668
0.01,1.0,0.1,0.6818818765907675
0.0001,1.0,10000.0,0.6856862889446178
0.1,1.0,0.1,0.68495556583749
0.1,1.0,0.1,0.685641972676652
0.1,1.0,0.01,0.679236053831024
0.0001,1.0,1000.0,0.6761342962957513
0.1,1.0,10.0,0.6758604698555781
0.1,1.0,1.0,0.6651701033086536
0.1,1.0,10.0,0.6714470326656824
0.0001,1.0,100.0,0.6730113183947657
0.1,1.0,0.1,0.6881375281925043
0.1,1.0,0.001,0.6883149846743313
0.1,1.0,0.001,0.688511688542205
0.0001,1.0,10000.0,0.6869089960067954
0.0001,1.0,10000.0,0.6855841747865113
0.0001,1.0,10000.0,0.685844698495422
0.0001,1.0,10000.0,0.6730481184186942
0.0001,1.0,1000.0,0.662452801765882
0.0001,1.0,10000.0,0.6913156438117792
0.0001,1.0,1000.0,0.6648179168091964
0.1,1.0,0.0001,0.6828689468899147
0.1,1.0,0.0001,0.688323324616097
0.1,1.0,0.1,0.6843027244977428
0.1,1.0,0.01,0.6882049356596129
0.1,1.0,0.01,0.6880320854339761
0.0001,1.0,10000.0,0.6763498001128797
0.0001,1.0,1000.0,0.6664141380550698
0.0001,1.0,1000.0,0.6898723459681871
0.01,1.0,0.001,0.6761212339977908
0.1,1.0,0.01,0.6628565083115405
0.1,1.0,10.0,0.6864085871516544
0.01,1.0,10.0,0.6805733130359258
0.01,1.0,0.001,0.6859088216333251
0.01,1.0,0.001,0.6812162040404356
0.01,1.0,10.0,0.677399434908963
