MAEold,MAEnew,y_pred,y
21.206734150087946,24.20467625220337,49.39867625220337,25.194000000000003
14.985563496140387,19.707650200869068,50.85765020086907,31.15
16.18691395331105,25.753660334789195,56.3536603347892,30.6
21.431237178104645,18.201202266702836,43.851202266702835,25.65
6.170485469884483,38.69894663125986,1.9210533687401394,40.62
19.26348264320786,15.04730860363442,6.07892139636558,21.12623
19.35286659365029,14.372092386882336,35.897632386882336,21.52554
23.279004693869986,28.604956625885855,48.957706625885855,20.35275
25.946255683607927,3.1728418983571025,22.534691898357103,19.36185
26.472699834541334,42.702613548518215,65.20373854851822,22.501125
93.20865585765753,79.52735789057589,53.43264210942412,132.96
88.82261399845962,14.532785849095433,115.41921415090457,129.952
58.35811014245824,62.00489677033089,164.96489677033088,102.96
84.78003042235858,7.832186628524184,135.75218662852419,127.92
78.88223813124912,9.190350620326214,111.88964937967378,121.08
15.793770547633521,17.309671433310747,43.198695433310746,25.889024
12.19730293235028,52.17860009829188,-24.370380098291875,27.808220000000002
19.39750664759265,9.242356207901697,30.610256207901696,21.3679
19.954661645137183,13.860923768556152,35.27405676855615,21.413133
20.151210619376712,27.42469487159932,49.99569887159932,22.571004000000002
135.84280882825806,42.329924169578504,136.8900758304215,179.22
139.08121709297737,68.68536500282458,112.97963499717541,181.665
136.63920396050827,47.64491910020109,133.6150808997989,181.26
135.43083207068534,8.695199074307538,169.12480092569245,177.82
113.6764449363802,16.340934199768668,141.54606580023133,157.887
14.993143511916006,53.39564201695951,83.78571701695951,30.390075
12.440167810550243,32.74186955198819,62.97745955198819,30.235590000000002
9.904495858492275,50.90921280230435,-20.931724802304352,29.977488
14.651356792334433,38.54287677641426,64.86344127641426,26.320564500000003
9.529933824447792,15.075836669456681,15.487343330543318,30.56318
131.77238448157055,6.527487510727184,181.7974875107272,175.27
208.30359556440425,94.96977304193743,152.8092269580626,247.77900000000002
153.83818215083141,22.300673770782424,172.68932622921758,194.99
184.732893231724,70.60750952616195,158.03249047383804,228.64
122.07025750428073,21.3876905121555,187.3996905121555,166.012
16.077479216355457,14.501364212619677,38.48208578738032,52.98345
14.778869206205535,14.48075764379476,68.01191764379476,53.53116
18.205879923967522,23.241610048260284,30.832402951739716,54.074013
6.338441855341735,8.947992006106475,36.896210993893526,45.844203
6.421833786098972,35.38642240663561,82.28830240663561,46.90188
