C,Epsilon,Omega,Kernel_alignment
0.0001,0.01,100.0,0.8323720047230964
0.01,0.1,10000.0,0.835944822506843
0.0001,0.01,100.0,0.8353279039146656
0.01,0.1,100.0,0.8377743250558153
0.01,0.1,100.0,0.8370327611208255
0.01,0.1,100.0,0.8330966304181722
0.01,0.1,1000.0,0.8329885071864921
0.0001,0.01,100.0,0.8320071991698154
0.0001,0.01,100.0,0.8343925110798801
0.01,0.1,100.0,0.8326114036678317
0.01,0.1,100.0,0.8315564086647743
0.01,0.1,100.0,0.8345233390343728
0.01,0.1,100.0,0.8322717377836648
0.01,0.1,100.0,0.8343365983289639
0.01,0.1,100.0,0.8368250691786392
0.01,0.1,100.0,0.8344413193625426
0.01,0.1,100.0,0.8325886009973376
0.01,0.1,100.0,0.8344730685595405
0.01,0.1,100.0,0.8335147443730172
0.01,0.1,100.0,0.8318937370533258
0.01,0.1,100.0,0.8360857048446827
0.01,0.1,100.0,0.8348307399561121
0.01,0.1,100.0,0.833060889015405
0.01,0.1,100.0,0.837048315966778
0.01,0.1,100.0,0.8337750564999763
0.01,0.1,100.0,0.8390142328432686
0.01,0.1,100.0,0.8330773164337258
0.01,0.1,100.0,0.8340724593776401
0.01,0.1,100.0,0.831558822144199
0.01,0.1,100.0,0.8343729064184601
0.01,0.1,100.0,0.8354109653096988
0.01,0.1,100.0,0.8349599476985912
0.01,0.1,100.0,0.8343754484827359
0.01,0.1,100.0,0.8331739723592103
0.01,0.1,100.0,0.8326805043480089
0.01,0.1,100.0,0.8321850821325546
0.01,0.1,100.0,0.832707940775527
0.01,0.1,100.0,0.8312772566550612
0.01,0.1,100.0,0.8348109252883055
0.01,0.1,100.0,0.8364576205024938
