Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-1.09948046]
0,0,0,0,0,[-0.60874384]
0,0,0,0,0,[-0.97675368]
0,0,0,0,0,[-0.5178624]
0,0,0,0,0,[-0.63569633]
0,0,0,0,0,[-1.23479088]
0,0,0,0,0,[0.38014526]
0,0,0,0,0,[-0.54263863]
0,0,0,0,0,[-0.90585034]
0,0,0,0,0,[-0.71896706]
0,0,0,0,0,[-0.50474856]
0,0,0,0,0,[-0.2201527]
0,0,0,0,0,[-0.16536661]
0,0,0,0,0,[0.2725392]
0,0,0,0,0,[-0.56655016]
0,0,0,0,0,[-0.73417224]
0,0,0,0,0,[0.23373876]
0,0,0,0,0,[-0.17170599]
0,0,0,0,0,[0.01386463]
0,0,0,0,0,[-0.4630049]
0,0,0,0,0,[-0.41127522]
0,0,0,0,0,[-0.30382145]
0,0,0,0,0,[0.37776143]
0,0,0,0,0,[-0.18487182]
0,0,0,0,0,[0.3531612]
0,0,0,0,0,[0.15123959]
0,0,0,0,0,[-0.29572692]
0,0,0,0,0,[0.28896184]
0,0,0,0,0,[0.23667034]
0,0,0,0,0,[-0.32048997]
0,0,0,0,0,[-0.09735461]
0,0,0,0,0,[0.42425124]
0,0,0,0,0,[0.32879596]
0,0,0,0,0,[-0.53126775]
0,0,0,0,0,[0.2215187]
0,0,0,0,0,[-0.22362585]
0,0,0,0,0,[0.37015941]
0,0,0,0,0,[-0.18650532]
0,0,0,0,0,[0.30596541]
0,0,0,0,0,[0.53351456]
