Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[231.83621031]
0,0,0,0,0,[196.28955272]
0,0,0,0,0,[252.49128833]
0,0,0,0,0,[206.84928235]
0,0,0,0,0,[256.72217405]
0,0,0,0,0,[158.59410451]
0,0,0,0,0,[108.41327398]
0,0,0,0,0,[188.14720613]
0,0,0,0,0,[100.06743321]
0,0,0,0,0,[245.09346853]
0,0,0,0,0,[90.02118383]
0,0,0,0,0,[79.51005929]
0,0,0,0,0,[385.75372543]
0,0,0,0,0,[342.43813812]
0,0,0,0,0,[90.89143976]
0,0,0,0,0,[187.66852991]
0,0,0,0,0,[110.82934922]
0,0,0,0,0,[148.86757208]
0,0,0,0,0,[140.50854729]
0,0,0,0,0,[2.90313141]
0,0,0,0,0,[143.6141909]
0,0,0,0,0,[98.05180492]
0,0,0,0,0,[260.34608471]
0,0,0,0,0,[120.08333488]
0,0,0,0,0,[345.16449004]
0,0,0,0,0,[248.49082073]
0,0,0,0,0,[126.46259176]
0,0,0,0,0,[122.57794392]
0,0,0,0,0,[188.75097879]
0,0,0,0,0,[121.75469334]
0,0,0,0,0,[246.6851636]
0,0,0,0,0,[230.56947108]
0,0,0,0,0,[336.80622702]
0,0,0,0,0,[244.06366342]
0,0,0,0,0,[229.55505094]
0,0,0,0,0,[153.65542595]
0,0,0,0,0,[105.01567852]
0,0,0,0,0,[142.30578685]
0,0,0,0,0,[136.3757055]
0,0,0,0,0,[148.24566704]
