C,Epsilon,Omega,Kernel_alignment
0.001,100.0,10000.0,0.9512271157603549
0.0001,10.0,1000.0,0.9526999379814469
0.1,10.0,100.0,0.9507154607664926
0.0001,10.0,1000.0,0.9521791750739695
0.0001,100.0,10000.0,0.9506172814757914
0.0001,100.0,1000.0,0.9480906517580906
0.0001,100.0,1000.0,0.9459091201167076
0.0001,100.0,1000.0,0.9459871352883399
0.0001,100.0,10000.0,0.9458842452407218
0.0001,100.0,10000.0,0.9464960337902523
0.0001,100.0,10000.0,0.9471429346064804
0.0001,100.0,10000.0,0.9477664389727583
0.0001,10.0,1000.0,0.9486599765031367
0.0001,100.0,1000.0,0.9482369080543385
0.0001,10.0,1000.0,0.9480581981779395
0.0001,10.0,1000.0,0.9466156356398062
0.0001,10.0,1000.0,0.9455240500161592
0.0001,100.0,1000.0,0.9460096103476572
0.0001,100.0,1000.0,0.945775528207676
0.0001,100.0,1000.0,0.9462019225275343
0.0001,10.0,1000.0,0.9477745345046213
0.0001,100.0,1000.0,0.9481773412397038
0.0001,10.0,1000.0,0.9482169121476893
0.0001,100.0,10000.0,0.9479787987409753
0.0001,100.0,1000.0,0.9475324463680976
0.0001,100.0,1000.0,0.9464904979360137
0.0001,100.0,1000.0,0.9458760406278017
0.0001,100.0,1000.0,0.945941323890602
0.0001,100.0,1000.0,0.946179468565195
0.0001,100.0,1000.0,0.9465699833532654
0.0001,100.0,1000.0,0.9475069524583438
0.0001,100.0,10000.0,0.9459044104633844
0.0001,100.0,10000.0,0.9476347775023158
0.0001,100.0,1000.0,0.9460312226195366
0.1,10.0,100.0,0.9458316206475135
0.1,100.0,1000.0,0.9485651855816377
0.0001,10.0,100.0,0.9457900286359069
0.0001,100.0,10000.0,0.9508700221849347
0.0001,100.0,1000.0,0.9465246762268253
0.0001,100.0,10000.0,0.9457211160134397
